,Username,Testid,Version,Response,Score
20225,B2949033,2149439.0,A1,"<p></p><p>Hola amigo,</p><p>¿Como estas? Yo es muy bien</p><p>En Verano o julio junio y agusto hace calor yo me gusa visita la picina, La casa de mi abalos, la cine y La casa de mis amigos y tu?. En verano tengo no esquela. Verano es mi favorito porque la tiempo en mi opion es mui bueno.</p><p>En marso abril y mayo las plantos y abrigos es bonita, tengo muchos colorades. la tempo no es calor o no es frio es perfecto!  yo me gusta visito la supermacado, visito la parque, y muchas mas</p><p>En septembre octubre y novembre la tiempo es un poco frio la abrigos tengo mui colores Amadio, Anajado, y Cafe. que es bonita! Yo me gusta mirar television, bailo, y habla de mis amigos en la telephona</p><p>En decembre, enero y febrio La tiempo es frio, Mucho frio. Yo me gusta enero porque mi complinos es en enero, yo me gusta decembre porque navidad es en dicembre. Yo megusta mirar you tube porque es mui instrasado</p><p>¿Caul es tu opion?</p><p>Tu amiga</p><p>Maddie Chiang </p><p><br></p><p><br></p><p><br></p>",N-MF
20226,B2949033,2149439.0,A1,"<p></p><p>Hola amigo,</p><p>¿Como estas? Yo es muy bien</p><p>En Verano o julio junio y agusto hace calor yo me gusa visita la picina, La casa de mi abalos, la cine y La casa de mis amigos y tu?. En verano tengo no esquela. Verano es mi favorito porque la tiempo en mi opion es mui bueno.</p><p>En marso abril y mayo las plantos y abrigos es bonita, tengo muchos colorades. la tempo no es calor o no es frio es perfecto!  yo me gusta visito la supermacado, visito la parque, y muchas mas</p><p>En septembre octubre y novembre la tiempo es un poco frio la abrigos tengo mui colores Amadio, Anajado, y Cafe. que es bonita! Yo me gusta mirar television, bailo, y habla de mis amigos en la telephona</p><p>En decembre, enero y febrio La tiempo es frio, Mucho frio. Yo me gusta enero porque mi complinos es en enero, yo me gusta decembre porque navidad es en dicembre. Yo megusta mirar you tube porque es mui instrasado</p><p>¿Caul es tu opion?</p><p>Tu amiga</p><p>Maddie Chiang </p><p><br></p><p><br></p><p><br></p>",N-MF
20227,B2949033,2149439.0,A1,"<p>Hola amigo</p><p>Yo vive en glen elyn tengo 5 personas en mi famila: Mama, Papa, yo, Elise y Clara. Elise y Clara mui loco. Mi pensa Elise y  clara es monos. Mi Casa tiene 5 banos y 5 dormitorios. Yo tiene 11 anos, Elise tiene 8 anos, Clara tiene 5 anos, Mama tiene 42 anos papa tiene 40 anos. Todo las personas en mi famila tiene pelo cafe. Papa, Elise, Yo y Clara tine ojos cafe mi mama tiene ojos azules. </p><p>En Glen Ellyn tengo mucho activies bueno. En la viereno la picina es mui divitero.la tienda de dulche es mui bueno</p><p>adios amigo</p><p>-Maddie</p>",N-MF
20229,B2949033,2149439.0,A1,"<p>Hola amigo</p><p>Yo vive en America. Un ciudad en America es Chicago</p><p>Tengo mucho actividades en chicago Es la drma Hamilton, La expadetion de hamilton, La pizza en chicago es mui bueno tengo mui hotels exelente y muchos mas</p><p>Adios Amigo</p><p>-Maddie</p>",N-MF
20257,B2949679,2150084.0,A1,"<p>En yo pueblo, yo juego, y pratícar deportes, y tú. Yo camino el perro en el parque, y yo juego en la parque. El nombré de yo pueblo es Glen Ellyn.  Adiós.</p>",N-MF
20259,B2949679,2150084.0,A1,"<p>Yo favorito es verano. Porque está muy calor, y yo juego basketból con mi amigos en verano.</p>",N-MF
20260,B2949679,2150084.0,A1,"<p>Hola, me llamo Jacob, y mi familiá es yo mamá, papá, hermano, y yo hermana. Yo mamá es 38 años, y mi papá es 38 años. Mi hermano es diez años y mi hermana es ocho años. Yo es 11 años. Mi mamá's nombré es Hilary. Y mi papá's nombré es Michael. Mi hermano es Will, y mi hermana es Lauren. Yo casa es casa verdé. Yo casa es muy azul. Y muy, muy, muy, muy ,muy ,muy ,muy ,muy rojo. Yo mamá es comicó, y mi papá is creativó. Yo hermano es creativó, y mi hermana es simpathica. Yo está muy athletíco, y disorganisado. Adiós.</p>",N-MF
20263,B2949679,2150084.0,A1,"<p>Hola, me llamo Jacob, y mi familiá es yo mamá, papá, hermano, y yo hermana. Yo mamá es 38 años, y mi papá es 38 años. Mi hermano es diez años y mi hermana es ocho años. Yo es 11 años. Mi mamá's nombré es Hilary. Y mi papá's nombré es Michael. Mi hermano es Will, y mi hermana es Lauren. Yo casa es casa verdé. Yo casa es muy azul. Y muy, muy, muy, muy ,muy ,muy ,muy ,muy rojo. Yo mamá es comicó, y mi papá is creativó. Yo hermano es creativó, y mi hermana es simpathica. Yo está muy athletíco, y disorganisado. Adiós.</p>",N-MF
20264,B2949679,2150084.0,A1,"<p>Yo favorito es verano. Porque está muy calor, y yo juego basketból con mi amigos en verano.</p>",N-MF
20266,B2949679,2150084.0,A1,"<p>En yo pueblo, yo juego, y pratícar deportes, y tú. Yo camino el perro en el parque, y yo juego en la parque. El nombré de yo pueblo es Glen Ellyn.  Adiós.</p>",N-SE
20269,B2949992,2150397.0,A1,<p>en un pueblo grande tiene muchas casas de trabajar y es muy interesante. tiene muchas casas pequeñas. </p>,N-MF
20271,B2949992,2150397.0,A1,"<p>Me encantan el verano porque hace sol. en el verano yo voy a la picina con mis amigos y la familia. por hace sol, yo paso un rato por mis amigos. porque es fresco yo jugar deportes con mis amigos y jugar video juegos. por hace frío yo jugar basketbol adentro. </p>",N-MF
20272,B2949992,2150397.0,A1,"<p>Hola, me llamo Xander y tiene 11 años. Mi familia no es muy grande. Tiene mi mama, papa, y un hermana se llama Ellyana. Ellyana tiene 4 años.</p>",N-MF
20820,B2966771,2166264.0,A2,<p>Mi favorita es navidad. Mi familia contar and bailar en navidad. nosotros tiene divertida.</p>,N-MF
20821,B2966771,2166264.0,A2,<p>hola maetro. como estas. La museo es popular. personas ir a museos mucho. ustedes es intersante. nosotros tiene bueno resturante<br></p>,N-MF
20825,B2966771,2166264.0,A2,<p>Mi favorita es fall. En la fall me gusta tiene divertida.  </p>,N-MM
20826,B2966771,2166264.0,A2,<p>Mi favorita es fall. En la fall me gusta tiene divertida.  </p>,N-MF
20830,B2966771,2166264.0,A2,<p>hola maetro. como estas. La museo es popular. personas ir a museos mucho. ustedes es intersante. nosotros tiene bueno resturante<br></p>,N-MF
20831,B2966771,2166264.0,A2,<p>Mi favorita es navidad. Mi familia contar and bailar en navidad. nosotros tiene divertida.</p>,N-MF
21288,B2981859,2180510.0,A2,"<p>Mi Familia y yo gustamos Navidad, gustamos porque nosotros esta con [other] familia. yo y mi sobrina y sobrino [open]  [gifts] en navidad dias.</p>",N-SE
21289,B2981859,2180510.0,A2,"<p>Hola, Profesor de Guadalajara.</p><p>Me llama es Anna. Hay mucho intresante [places] en Illinois. La [city] de chicago es muy interasant y muy bonito. es muy [fun], tu montes en biceclete en la [streets] con amigos con familia. Tu traes telephono y computadora por [later]. </p><p>Adios Profesor de Guadalajara! </p>",N-SE
21292,B2981859,2180510.0,A2,<p>mi favorito [season] es [summer]. Yay feugo dais y caeli y yo montamos en bicecleta. Yo mucho quiere [summer].</p>,N-NE
21295,B2981859,2180510.0,A2,<p>mi favorito [season] es [summer]. Yay feugo dais y caeli y yo montamos en bicecleta. Yo mucho quiere [summer].</p>,N-SE
21298,B2981859,2180510.0,A2,"<p>Hola, Profesor de Guadalajara.</p><p>Me llama es Anna. Hay mucho intresante [places] en Illinois. La [city] de chicago es muy interasant y muy bonito. es muy [fun], tu montes en biceclete en la [streets] con amigos con familia. Tu traes telephono y computadora por [later]. </p><p>Adios Profesor de Guadalajara! </p>",N-MM
21299,B2981859,2180510.0,A2,"<p>Mi Familia y yo gustamos Navidad, gustamos porque nosotros esta con [other] familia. yo y mi sobrina y sobrino [open]  [gifts] en navidad dias.</p>",N-SE
23868,B3083907,2278262.0,A2,"<p>Mi favorito es cinco de mayo, yo comer mucho y es muy fuego, yo jugar baloncesto y futbol para pequeno y comer. Durante el comer nosotros (laugh?).</p>",N-MF
23869,B3083907,2278262.0,A2,"<p>Hola Profesor,</p><p>El mucho restaurante en el (town?). el mexicano  es so-so y the indian es muy bueno.</p><p><br></p>",N-MM
23870,B3083907,2278262.0,A2,"<p>Mi favorito es verano porque es caliente y yo jugar futbol. En el primavera es frio y calor y yo nunca, en otoño es so-so, no frio y no calor yo jugar futbol y baloncesto. </p>",N-MF
23877,B3083907,2278262.0,A2,"<p>Mi favorito es verano porque es caliente y yo jugar futbol. En el primavera es frio y calor y yo nunca, en otoño es so-so, no frio y no calor yo jugar futbol y baloncesto. </p>",N-MF
23878,B3083907,2278262.0,A2,"<p>Hola Profesor,</p><p>El mucho restaurante en el (town?). el mexicano  es so-so y the indian es muy bueno.</p><p><br></p>",N-SE
23879,B3083907,2278262.0,A2,"<p>Mi favorito es cinco de mayo, yo comer mucho y es muy fuego, yo jugar baloncesto y futbol para pequeno y comer. Durante el comer nosotros (laugh?).</p>",N-MF
24942,B3111870,2305367.0,A2,<p>Me gusta el Navidad. Mi familia y yo concimos una cena grande. Mi hermana y yo vamos a las tiendas a comprar los regalos para mi familia. Nos gusta celebrar con los películas.</p>,N-MF
24943,B3111870,2305367.0,A2,"<p>Hola, Señor Maestro.</p><p>En la ciudad de Denton, tenemos muy las tiendas de ropa y restaurantes. Tambíen hay la Universidad de North Texas, el collegio yo voy asistar. Es mi favorita ciudad. </p><p>En Arlington, hay unos estadios de desportes. En Fort Worth, tenemos los museos de scíenca y arte.</p><p>Gracias, </p><p>Hasta luego!</p>",N-MF
24947,B3111870,2305367.0,A2,<p>Me gusta el invierno en Texas. Es muy frio pero yo estoy feliz. El verano es muy calor. No me gusta el verano.</p>,N-MF
24948,B3111870,2305367.0,A2,<p>Me gusta el invierno en Texas. Es muy frio pero yo estoy feliz. El verano es muy calor. No me gusta el verano.</p>,N-MF
24952,B3111870,2305367.0,A2,"<p>Hola, Señor Maestro.</p><p>En la ciudad de Denton, tenemos muy las tiendas de ropa y restaurantes. Tambíen hay la Universidad de North Texas, el collegio yo voy asistar. Es mi favorita ciudad. </p><p>En Arlington, hay unos estadios de desportes. En Fort Worth, tenemos los museos de scíenca y arte.</p><p>Gracias, </p><p>Hasta luego!</p>",N-MF
24953,B3111870,2305367.0,A2,<p>Me gusta el Navidad. Mi familia y yo concimos una cena grande. Mi hermana y yo vamos a las tiendas a comprar los regalos para mi familia. Nos gusta celebrar con los películas.</p>,N-MF
26370,B3154625,2344995.0,A2,"<p>Hola,</p><p>Mi celebracion favorita es Christmas. Mi calebracion favorita es Christmas porque yo ve nieva.</p><p>-Bailey Nolt</p>",N-SE
26371,B3154625,2344995.0,A2,"<p>Hola,</p><p>Un interasante resturante en Pequea Valley es Pizza Box. Pizza Box es muy buen. Pizza Box es muy muy muy muy buen.</p><p>-Bailey Nolt</p>",N-MM
26375,B3154625,2344995.0,A2,"<p>Hola,</p><p>Mi tiempo favorita es hace calor. Hace Calor es mi favorita porque yo va en vacacion.</p><p>-Bailey Nolt</p>",N-MF
26376,B3154625,2344995.0,A2,"<p>Hola,</p><p>Mi tiempo favorita es hace calor. Hace Calor es mi favorita porque yo va en vacacion.</p><p>-Bailey Nolt</p>",N-MF
26380,B3154625,2344995.0,A2,"<p>Hola,</p><p>Un interasante resturante en Pequea Valley es Pizza Box. Pizza Box es muy buen. Pizza Box es muy muy muy muy buen.</p><p>-Bailey Nolt</p>",N-MF
26381,B3154625,2344995.0,A2,"<p>Hola,</p><p>Mi celebracion favorita es Christmas. Mi calebracion favorita es Christmas porque yo ve nieva.</p><p>-Bailey Nolt</p>",N-MM
28519,B3220461,2404544.0,A1,<p>Hola amigo. El united states es muy devertido. Yo soy richardson de tejas. El tiene muchas naturales parques. Me gusta correr en el parques. Mi countries playas es muy devertido. El tiene muchas  muy devertido actividas. </p>,N-MM
28521,B3220461,2404544.0,A1,<p>Hola amigo. Me llamo Parker yo soy trese anos. Yo soy richardson de tejas. Me gusta la casa y es muy grande. Me gusta video huegos con mis amigos. Me familia es mi y mi padre jason y mi madre kelly. Mi encanta mi familia y muy gracioso. Mi padre es muy devertido y mi madre es muy simpatico. </p>,N-MF
28522,B3220461,2404544.0,A1,<p>Hola me llamo Parker. Yo soy de richardson de tejas. No me gusta hace frio y es no deveritda. Me gusta nadar en la sol. Es muy devertida en la sol to correr. Me gusta caliente whether con mis amigos. Me gusta muy nadar after nosostos correr en la sol. </p>,N-MM
28525,B3220461,2404544.0,A1,<p>Hola me llamo Parker. Yo soy de richardson de tejas. No me gusta hace frio y es no deveritda. Me gusta nadar en la sol. Es muy devertida en la sol to correr. Me gusta caliente whether con mis amigos. Me gusta muy nadar after nosostos correr en la sol. </p>,N-MF
28526,B3220461,2404544.0,A1,<p>Hola amigo. Me llamo Parker yo soy trese anos. Yo soy richardson de tejas. Me gusta la casa y es muy grande. Me gusta video huegos con mis amigos. Me familia es mi y mi padre jason y mi madre kelly. Mi encanta mi familia y muy gracioso. Mi padre es muy devertido y mi madre es muy simpatico. </p>,N-MM
28528,B3220461,2404544.0,A1,<p>Hola amigo. El united states es muy devertido. Yo soy richardson de tejas. El tiene muchas naturales parques. Me gusta correr en el parques. Mi countries playas es muy devertido. El tiene muchas  muy devertido actividas. </p>,N-MM
28554,B3221222,2405295.0,A1,"<p></p><p>Hola! Me llamo Makenzie/vComo estas? Soy bien y feliz. Me gusta me familia. Yo tengo un hombre. Se llamo Henry. El es 13. El es funny y alto y muy mal. Yo tengo un hombre. Se llama Kate. Ella es 10. Ella es muy pequino y muy bien. Ella es muy gracioso y feliz. Me mama es 40 y muy impaciente y mal. Me dada es 43 y muy feliz y funny y intelegente.</p><p>Adios! Cant wait to see you and meet you!</p><p>Gracias,</p><p>Makenzie</p>",N-MF
28557,B3221222,2405295.0,A1,"<p>Hola Pen Pail! Como estas? Como te llamas? Que deporte te gusta? Soy feliz. En la US, there is the city of Dallas in the state Texas. Me gusta Dallas. Es mucho bien. You can go to an amusement park, you can nadar y correr, y you can como at bien restarauntes. Me gusta shopping y spending time with me omigos y familia. You can go horseback riding y you can go to museums.</p><p>I hope you're having a fabuloso day!</p><p>Encanta,</p><p>Makenzie</p>",N-MM
28559,B3221222,2405295.0,A1,<p>Me gusta primavera. Me gusta flores y sol. Me gusta playing outside and enjoying the beautiful weather with me omigos. Me gusta the beautiful trees in bloom. Me gusta invierno. Me gusta snow y Christmas. Me gusta playing in the snow y enjoying the cold. Me gusta all the seasons y watching everything change.</p>,N-MM
28560,B3221222,2405295.0,A1,<p>Me gusta primavera. Me gusta flores y sol. Me gusta playing outside and enjoying the beautiful weather with me omigos. Me gusta the beautiful trees in bloom. Me gusta invierno. Me gusta snow y Christmas. Me gusta playing in the snow y enjoying the cold. Me gusta all the seasons y watching everything change.</p>,N-MF
28562,B3221222,2405295.0,A1,"<p>Hola Pen Pail! Como estas? Como te llamas? Que deporte te gusta? Soy feliz. En la US, there is the city of Dallas in the state Texas. Me gusta Dallas. Es mucho bien. You can go to an amusement park, you can nadar y correr, y you can como at bien restarauntes. Me gusta shopping y spending time with me omigos y familia. You can go horseback riding y you can go to museums.</p><p>I hope you're having a fabuloso day!</p><p>Encanta,</p><p>Makenzie</p>",N-MF
28565,B3221222,2405295.0,A1,"<p></p><p>Hola! Me llamo Makenzie/vComo estas? Soy bien y feliz. Me gusta me familia. Yo tengo un hombre. Se llamo Henry. El es 13. El es funny y alto y muy mal. Yo tengo un hombre. Se llama Kate. Ella es 10. Ella es muy pequino y muy bien. Ella es muy gracioso y feliz. Me mama es 40 y muy impaciente y mal. Me dada es 43 y muy feliz y funny y intelegente.</p><p>Adios! Cant wait to see you and meet you!</p><p>Gracias,</p><p>Makenzie</p>",N-MF
33726,C2903403,2105960.0,A2,"<p>Hola Amigo,</p><p>¡Chrstmas es mi favorito HOLIDAY! Estoy porque es muy beneficio. Me gusta PRESENTS! On CHRISTMAS mmi y me familia gusta comer los COOKIES, jamon, y arroz. Por que es muy deliciouso. ¿Que tu como?</p><p>Adios,</p><p>Abie</p>",N-MF
33727,C2903403,2105960.0,A2,"<p>Hola Amigo,</p><p>Mi numbre es Abie Peden y soy muy excitido. En los WINTER me gusta los SNOW. Me gusta domir en los WINTER. En los WINTER yo como grande comer. Mi gusta tortillas y arroz. ¿Que tu favorito WEATHER?</p><p>Adios, </p><p>ABIE</p>",N-MM
