Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime,POS
L3344305,Female,9,Secondary / High School,Unknown,Other,Heritage Language,1,2491012,9/25/19 12:21,B2,A,A,4192,A,3534,nan,nan,nan,nan,A-MF,LANGUAGE ARTS,An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youâve been asked to post a blog on your schoolâs website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.,"<p>Â¡Hola! EscuchÃ© que quieres saver de las pelÃ­culas que nos gusta, y a mi me gustaria decirte sobre una pelÃ­cula que yo vi reciÃ©ntamente. La pelÃ­cula que yo vi reciÃ©ntamente se llama Stranger Things. Todo empieza cuando unos niÃ±os de mi edad se encuentran a una niÃ±a que puede levantar, aventar, y haveces aplastar cualquier cosa con solo usando su mente. <br></p><p>La persona mas interesante en mi opiniÃ³n es Eleven, una niÃ±a que puede usar poderes de la mente para levantar cosas. Es interesante para mi por que al princÃ­pio, Eleven actuaba como si fuera un animal salvage, pero despues de todo lo que ella tuvo que hacer, se convirtiÃ³ en una niÃ±a normal y en una persona mas educada. Sus poderes tambien han cambiado mucho des de el princÃ­pio. Primero, ella nadamas podia levantar cosas chiquitas con su mente, pero recientamente ella ha podido levantar cosas que son 20 veces mas grandes que lo que podia levantar en el princÃ­pio.<br></p><p>Lo que a mi me gustaba mas era los personajes en la pelÃ­cula. Todos tenÃ­an su propia personalidad que los hacÃ­an especial, y cada ves que alguien se moria, las personas que estaban viendo se sentian muy tristes. Â¿Por quÃ©? Por que la personalidad de los personajes los hacen sentir mÃ¡s reales. </p>",70,NOUN PUNCT PART PUNCT VERB NOUN SCONJ VERB X ADP DET X SCONJ PRON VERB PUNCT CONJ ADP PRON PRON VERB NOUN PRON ADP DET NOUN SCONJ PROPN VERB X X ADV PUNCT DET NOUN SCONJ PROPN VERB X X ADV PRON VERB PROPN PROPN PUNCT DET AUX SCONJ DET X X PRON X DET NOUN PRON VERB ADP DET X X ADP CONJ AUX VERB PUNCT VERB PUNCT CONJ NOUN VERB DET NOUN ADP ADV VERB DET NOUN PUNCT INTJ INTJ X DET NOUN ADV ADJ X X X X X X PROPN PUNCT DET X X ADP PRON AUX VERB NOUN ADP DET NOUN SCONJ VERB NOUN PUNCT AUX ADJ ADP PRON ADP CONJ ADP DET PROPN PUNCT PROPN VERB ADP SCONJ AUX DET NOUN NOUN PUNCT CONJ ADV ADP DET DET PRON PRON VERB SCONJ VERB PUNCT PRON X X ADP NUM X SYM ADP ADJ CONJ ADP DET NOUN ADV ADJ PUNCT DET NOUN ADV AUX VERB ADV ADP ADP DET PROPN PUNCT ADV PUNCT PRON NOUN AUX VERB NOUN NOUN ADP DET NOUN PUNCT CONJ ADV PRON AUX AUX VERB NOUN PRON AUX NUM NOUN ADV ADJ CONJ PRON SCONJ AUX VERB ADP DET PROPN PUNCT PROPN INTJ PUNCT PRON SCONJ ADP PRON PRON VERB ADV VERB DET NOUN ADP DET NOUN PUNCT DET PROPN DET ADJ NOUN SCONJ DET X ADJ PUNCT CONJ DET PROPN SCONJ PRON PRON NOUN PUNCT DET NOUN PRON AUX VERB PRON VERB ADV ADJ PUNCT X PUNCT PROPN X X PUNCT ADP CONJ DET NOUN ADP DET NOUN PRON VERB VERB NOUN PUNCT NOUN ADJ PUNCT
L3344305,Female,9,Secondary / High School,Unknown,Other,Heritage Language,1,2491012,9/25/19 12:21,B2,A,A,4192,A,3534,nan,nan,nan,nan,A-MF,EDUCATION,The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.,"<p>Â¡Hola estudiantes! EscuchÃ© que ustedes querian saber mas sobre la educaciÃ³n en mÃ­ communidad, y yo les quiero contar a ustedes sobre el sistema. Primero, les quiero contar una histÃ³ria que se trata de algo que paso en mi escuela, me lo contÃ³ una amiga. Yo escuche que la biblioteca de Bartlett se veia muy diferente el pasado aÃ±o y que recientamente lo renovaron para que se veÃ¡ mejor que antÃ©s.<br></p><p>No tienes que venir a una escuela similar como Bartlett, tambiÃ©n puedes tener a alguiÃ©n que te enseÃ±e en tu propiÃ¡ casa. TambiÃ©n tienes mas opciÃ³nes por si quieres estar en un lado donde hay muchas personas. Puedes ir a una escuela que es publica o si tienes el dinero puedes ir a una escuela que es privada. Todas estas opciÃ³nes tienen sus propias aventajas.</p><p>Si vas a una escuela privada, tienes una mejor experiÃ©ncia acadÃ©mica, pero tÃºs padres tienen que gastar mas en tÃ­. Si vas a una escuela publica, tus padres no tienen que pagar tanto, pero tÃº experiÃ©ncia vÃ¡ hÃ¡ ser peor que si fueras a una escuela privada. Si no quieres ir a una escuela privada o publica, te puedes quedar en la casa y puedes tener tÃºs propios horarios acadÃ©micos, pero vÃ¡s ha tener problema conseguiendo amigos.</p>",70,X PUNCT PROPN NOUN PUNCT PROPN PROPN SCONJ PRON VERB VERB ADV ADP DET X X X X X NOUN PUNCT CONJ PRON PRON VERB VERB ADP PRON ADP DET NOUN PUNCT ADV PUNCT PRON VERB VERB NOUN X X X SCONJ PRON VERB ADP PRON PRON VERB ADP DET NOUN PUNCT PRON DET NOUN X DET NOUN PUNCT PRON VERB SCONJ DET NOUN ADP PROPN PRON VERB ADV ADJ DET ADJ NOUN NOUN CONJ CONJ SCONJ ADV PRON VERB ADP SCONJ PRON X PUNCT ADV CONJ PROPN PROPN X X X X ADV AUX CONJ VERB ADP DET NOUN ADJ ADP PROPN PUNCT PROPN NOUN NOUN AUX AUX ADP NOUN NOUN NOUN SCONJ PRON PROPN PROPN CONJ ADP PROPN PROPN PUNCT NOUN PUNCT X NOUN NOUN VERB ADV X X X ADP SCONJ VERB VERB ADP DET NOUN PRON AUX DET NOUN PUNCT AUX VERB ADP DET NOUN SCONJ AUX VERB CONJ SCONJ VERB DET NOUN AUX VERB ADP DET NOUN SCONJ AUX ADJ PUNCT DET DET PROPN X X VERB DET ADJ NOUN PUNCT SCONJ VERB ADP DET NOUN ADJ PUNCT VERB PRON ADJ NOUN NOUN NOUN X X X PUNCT CONJ PROPN NOUN VERB SCONJ VERB ADV ADP NOUN PUNCT SCONJ VERB ADP DET NOUN VERB PUNCT DET NOUN ADV VERB SCONJ VERB ADV PUNCT CONJ X X X NOUN NOUN PUNCT NOUN PUNCT AUX ADJ SCONJ SCONJ NOUN ADP DET NOUN ADJ PUNCT SCONJ ADV VERB VERB ADP DET NOUN ADJ CONJ ADJ PUNCT PRON VERB VERB ADP DET NOUN CONJ AUX VERB PROPN DET NOUN X X ADJ PUNCT CONJ NOUN PUNCT X X VERB NOUN VERB NOUN PUNCT
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,A-NE,ENVIRONMENT,"Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.",nan,37,VERB
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,A-NE,EDUCATION,The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.,nan,37,VERB
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,A-SE,LANGUAGE ARTS,An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youâve been asked to post a blog on your schoolâs website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.,"<p>El plot de la programa  se llama el Bachelor es que un hombre elige una chica para casar. Muchas chicas participar en este programa television realidad. El hombre es un caracter muy interesante porque el tiene que evaluar mujeres diferentes. No me gusta el bachelor mucho. El network de ABC crear cenarios dramaticos, pero no era la realidad . En mi opinion, este programa no es merecida de su tiempo.</p>",37,DET NOUN ADP DET NOUN PRON VERB DET PROPN AUX SCONJ DET NOUN VERB DET NOUN ADP VERB PUNCT DET NOUN VERB ADP DET NOUN NOUN NOUN PUNCT DET NOUN AUX DET NOUN ADV ADJ SCONJ DET AUX SCONJ VERB NOUN ADJ PUNCT ADV PRON VERB DET NOUN PRON PUNCT DET X ADP PROPN VERB NOUN ADJ PUNCT CONJ ADV VERB DET NOUN PUNCT ADP DET PROPN PUNCT DET NOUN ADV AUX VERB ADP DET NOUN PUNCT
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,DIRECTIONS,"You are emailing an exchange student from Costa Rica, who is new to your school. This student loves to read and wants to know how to get a library card and check out books.Write an email that gives instructions about how to get a library card and check out books. Be specific as you can and include details that will help the new exchange student use the library.","<p>Querida Juan, </p><p>Para obtener una tarjeta de biblioteca, le pide  de la  maestra de biblioteca. Con su tarjeta de biblioteca, puedes tiene libros en condicion que le regresas a biblioteca. Usualmente, prestas dure por dos semanas. En los novecientos son los biografias. Nuestra biblioteca tiene biografias en personas importantes como Bill Clinton. La biblioteca tambien tiene novelas graficas y libros comicos. Se divierte en nuestra biblioteca ! </p>",37,VERB PROPN PUNCT ADP VERB DET NOUN ADP NOUN PUNCT PRON VERB ADP DET NOUN ADP NOUN PUNCT ADP DET NOUN ADP NOUN PUNCT NOUN VERB NOUN ADP NOUN PRON PRON VERB ADP NOUN PUNCT ADV PUNCT NOUN VERB ADP NUM NOUN PUNCT ADP DET ADJ AUX DET NOUN PUNCT DET NOUN VERB NOUN ADP NOUN ADJ SCONJ PROPN PROPN PUNCT DET NOUN ADV VERB VERB DET NOUN CONJ NOUN ADJ PUNCT PRON VERB ADP DET NOUN PUNCT
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,ANIMALS,"National wild animal week is approaching. Your Spanish language class is learning about zoos in Mexico City.Write a blog post in which you describe zoos, state what people do at zoos, and explain whether or not you like zoos and why.","<p>En el zoologico, hay muchos animales. Incluye tigres, osos, leones y mucho mas. Las personas al zoologico alimentan los animales mucho comida. Las personas tambien tocan varios animales. Tambien ver exhibitos dedicadas a cada animal. No me gusta zoologicos porque esta demasiado animales. No me gusta animales mucho. </p>",37,ADP DET ADJ PUNCT AUX PRON VERB PRON PUNCT VERB NOUN PUNCT NOUN PUNCT NOUN CONJ PRON ADV PUNCT DET NOUN ADP DET ADJ VERB PRON VERB PRON DET NOUN PUNCT DET NOUN ADV VERB PRON VERB PRON PUNCT ADV VERB ADJ VERB ADP DET NOUN PUNCT ADV PRON VERB ADJ SCONJ AUX PRON VERB PRON PUNCT ADV PRON VERB VERB PRON ADV PUNCT
L3351768,Male,12,Secondary / High School,4,Traditional classroom,Foreign Language,1,2497938,10/1/19 9:58,B2,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,COMMUNICATIONS,"Your pen pal wrote to you and wants to learn more about the culture of teens in your community. She wants to know how they communicate with each other. She asked if students use technology to stay in touch with their friends and what kind of online activities, websites, and apps are popular with kids in your school and community.Write an email of several sentences that explains how teens in your community communicate and stay in touch with each other. Also explain which online activities, websites, and apps are popular at your school and with your friends. Also tell her about what kinds of online activities websites and apps are not popular. Use as much description as possible.","<p>Buenos dias Maria, </p><p>Mis amigos siempre usan tecnologia para conversar con sus amigos de escuela. Muchas personas mandan textos a sus amigos por nuestros celulares. Tambien usamos redes sociales como instagram para conversar con nuestros amigos. Facebook no era popular con mis amigos porque es nuestro opinion que Facebook es usa por personas mas viejos como nuestros padres. </p>",37,ADJ NOUN PROPN PUNCT DET NOUN ADV VERB NOUN ADP VERB ADP DET NOUN ADP NOUN PUNCT DET NOUN VERB NOUN ADP DET NOUN ADP DET ADJ PUNCT ADV VERB NOUN ADJ SCONJ NOUN ADP VERB ADP DET NOUN PUNCT PROPN ADV VERB ADJ ADP DET NOUN SCONJ AUX DET PROPN SCONJ PROPN VERB VERB ADP NOUN ADV ADJ ADP DET NOUN PUNCT
M3324535,Female,7,Middle / Jr High,Unknown,nan,Foreign Language,1,2479503,8/15/19 14:24,A1,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>yo creo que un presentacion no es divertido. pero no puedo decir eso porque todos presentaciones son muy diferente. algunos presentaciones son divertido y unos son  triste. todos presentaciones son diferente porque todas personas van a presentar los presentaciones diferente. yo no se porque este aÃ±o es mi primer aÃ±o en escuela publica.</p>,39,PRON VERB SCONJ DET NOUN ADV AUX ADJ PUNCT CONJ ADV AUX VERB PRON SCONJ DET NOUN VERB ADV ADJ PUNCT DET NOUN AUX ADJ CONJ PRON AUX ADJ PUNCT DET NOUN AUX ADJ SCONJ DET NOUN AUX ADP VERB DET NOUN ADJ PUNCT PRON ADV PRON SCONJ DET NOUN NOUN CONJ NOUN DET ADJ NOUN NOUN CONJ ADP NOUN VERB PUNCT
M3324535,Female,7,Middle / Jr High,Unknown,nan,Foreign Language,1,2479503,8/15/19 14:24,A1,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,<p>a mi me gusta los perros. perros son muy divertido porque puedes tener muchos tipos diferente de perros. pero nececitas enseÃ±ar los perros donde ir al baÃ±o y muchas otras cosas como eso. pero con un perro nececitas tener mucha paciencia porque perros nececitan aprender muchas cosas diferentes. un perro tambien es muy divertido porque puedes jugar fetch con el y muchos juegos con un perro</p>,39,ADP PRON PRON VERB DET NOUN PUNCT NOUN VERB ADV ADJ SCONJ AUX VERB DET NOUN ADJ ADP NOUN PUNCT CONJ ADJ PROPN PROPN PROPN DET NOUN PRON VERB ADP DET NOUN NOUN CONJ CONJ DET DET NOUN ADP PRON PUNCT CONJ ADP DET NOUN NOUN VERB DET NOUN SCONJ NOUN VERB VERB DET NOUN ADJ PUNCT DET NOUN ADV VERB ADV ADJ SCONJ AUX VERB ADJ ADP DET CONJ DET NOUN ADP DET NOUN
M3324535,Female,7,Middle / Jr High,Unknown,nan,Foreign Language,1,2479503,8/15/19 14:24,A1,I4,I4,4314,I4,3389,nan,nan,nan,nan,I-MF,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>yo no se que hacemos en mi escuela porque yo soy nueva. antes de esta escuela yo fue a un escuela llame Zarrow. en esta escuela teni algo llame spirit week. en esta semana podi poner ropa que no podimos poner cuando no fue spirit week. como calcetines altas, capas, y gafas para el sol. los colores para la escuela fueron, morado, azul y blanco. no tenimos cosas que hicemos para demostrar pride para mi escuela</p>",39,PRON ADV PRON SCONJ VERB ADP DET NOUN SCONJ PROPN VERB ADJ PUNCT ADV ADP DET NOUN PROPN VERB ADP DET NOUN VERB PROPN PUNCT ADP DET NOUN ADJ PRON VERB PROPN PROPN PUNCT ADP DET NOUN AUX VERB NOUN SCONJ ADV AUX VERB SCONJ ADV AUX PROPN PROPN PUNCT SCONJ NOUN ADJ PUNCT NOUN PUNCT CONJ NOUN ADP DET NOUN PUNCT DET NOUN ADP DET NOUN AUX PUNCT ADJ PUNCT ADJ CONJ ADJ PUNCT ADV VERB NOUN PRON VERB ADP AUX VERB ADP DET NOUN
M3338903,Female,4,Elementary,4,One-way immersion,Foreign Language,1,2487374,9/26/19 12:25,A1,N1,N1,4192,N1,3545,nan,nan,nan,nan,I-NE,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.",<p>yo clase has mucho amgoas y mucha espanyol.</p>,16,PRON NOUN VERB ADV NOUN CONJ DET PROPN PUNCT
M3338903,Female,4,Elementary,4,One-way immersion,Foreign Language,1,2487374,9/26/19 12:25,A1,N1,N1,4192,N1,3545,nan,nan,nan,nan,I-NE,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,<p>yo amor animales y yo amor gatos perrs mucho.</p>,16,PRON NOUN VERB PRON CONJ PRON NOUN NOUN NOUN PRON PUNCT
M3338903,Female,4,Elementary,4,One-way immersion,Foreign Language,1,2487374,9/26/19 12:25,A1,N1,N1,4192,N1,3545,nan,nan,nan,nan,I-NE,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>yo last year did un petentation on Talor swift y there are much pestetions es .</p>,16,PRON X VERB PROPN DET PROPN ADP PROPN PROPN CONJ PROPN PROPN PROPN PROPN VERB PUNCT
M3338903,Female,4,Elementary,4,One-way immersion,Foreign Language,1,2487374,9/26/19 12:25,A1,N1,N1,4192,N1,3545,nan,nan,nan,nan,N-SE,WEATHER,"In her last email, your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.","<p>yo amoÃ¼r winter,winer es freco y tu get ecwella breake.</p><p><br></p><p><br></p>",16,PRON X NUM PROPN X PUNCT X VERB ADJ CONJ PROPN NOUN NOUN NOUN PUNCT INTJ INTJ X X X X
M3338903,Female,4,Elementary,4,One-way immersion,Foreign Language,1,2487374,9/26/19 12:25,A1,N1,N1,4192,N1,3545,nan,nan,nan,nan,N-MM,FAMILY,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members, your home, and your family members' home. Give your family membersâ names and ages, and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.","<p>yp famila es loca, mi mama Shanen es 49 anyos mi papa Gary es 49 anyos yo have tres siblings mimi Charlie y Nick.Mimi  es 22 anyu y Charie es 19 anyos Nick es 11 anyos y yo Ava es 9.</p>",16,X X VERB ADJ PUNCT DET NOUN PROPN VERB NUM NOUN PRON PROPN PROPN VERB NUM NOUN PRON VERB NUM NOUN NOUN PROPN CONJ PROPN PUNCT PROPN AUX NUM NOUN CONJ NOUN VERB NUM ADJ PROPN VERB NOUN NOUN CONJ PROPN PROPN VERB NUM PUNCT
