maxSim,maxSim,label
0.168312971,0.513778457,I-MF
0.110940816,0.518133918,I-MF
0.110940816,0.518133918,I-MF
0.168312971,0.513778457,I-MF
0.084130053,0.397407868,I-MM
0.118019058,0.461401945,I-MM
0.067740843,0.502679245,I-MM
0.105202977,0.487371946,I-MM
0.105202977,0.487371946,I-MM
0.067740843,0.502679245,I-MM
0.118019058,0.461401945,I-MM
0.134385216,0.447401024,I-MM
0.081564755,0.543147854,I-MM
0.090947161,0.474725961,I-MM
0.090947161,0.474725961,I-MM
0.081564755,0.543147854,I-MM
0.134385216,0.447401024,I-MM
0.118394424,0.468413205,I-MM
0.123126331,0.426955448,I-MM
0.108455448,0.40139661,I-MM
0.108455448,0.40139661,I-MM
0.123126331,0.426955448,I-MM
0.118394424,0.468413205,I-MM
0.113188756,0.419569107,I-MF
0.133213128,0.539048032,I-MF
0.145258138,0.58558348,I-MF
0.145258138,0.58558348,I-MF
0.133213128,0.539048032,I-MF
0.113188756,0.419569107,I-MF
0.055824018,0.422864266,I-MM
0.124189968,0.504499881,I-MM
0.09386518,0.39885826,I-MM
0.09386518,0.39885826,I-MM
0.124189968,0.504499881,I-MM
0.055824018,0.422864266,I-MM
0.184708557,0.500725691,I-MM
0.185745665,0.467213024,I-MM
0.081362831,0.400576079,I-MM
0.081362831,0.400576079,I-SE
0.185745665,0.467213024,I-MM
0.184708557,0.500725691,I-MM
0.038231341,0.363731589,I-MM
0.045911156,0.338146843,I-SE
0.058644537,0.218647193,I-SE
0.058644537,0.218647193,I-SE
0.045911156,0.338146843,I-SE
0.038231341,0.363731589,I-MM
0.214963911,0.709261178,I-MF
0.141264171,0.67448052,I-MF
0.080171464,0.528552247,I-MF
0.080171464,0.528552247,I-MF
0.141264171,0.67448052,I-MF
0.214963911,0.709261178,I-MF
0.072143784,0.364217718,I-MM
0.107971725,0.368952399,I-SE
0.132463142,0.351937066,I-MM
0.132463142,0.351937066,I-MM
0.107971725,0.368952399,I-MM
0.072143784,0.364217718,I-MM
0.071568628,0.444232592,I-SE
0.083792624,0.39470142,I-SE
0.079356021,0.486826473,I-SE
0.079356021,0.486826473,I-SE
0.083792624,0.39470142,I-SE
0.071568628,0.444232592,I-SE
0.14997505,0.449634184,I-MF
0.132628337,0.460184637,I-MF
0.090157173,0.496944971,I-MF
0.105564576,0.564184639,I-MM
0.118878713,0.551160158,I-MM
0.114796519,0.621633373,I-MM
0.114796519,0.621633373,I-MF
0.118878713,0.551160158,I-SE
0.105564576,0.564184639,I-MM
0.037226422,0.313591342,I-NE
0.019566253,0.246399069,I-NE
0.032439397,0.292840439,I-SE
0.032439397,0.292840439,I-NE
0.019566253,0.246399069,I-NE
0.037226422,0.313591342,I-NE
0.078747665,0.465640636,I-MF
0.066216164,0.517989842,I-MF
0.093611562,0.516027928,I-MF
0.093611562,0.516027928,I-MF
0.066216164,0.517989842,I-MF
0.078747665,0.465640636,I-MF
0.141207587,0.563553428,I-MF
0.095826035,0.450793237,I-MF
0.189466489,0.740801275,I-MF
0.189466489,0.740801275,I-MF
0.095826035,0.450793237,I-MF
0.141207587,0.563553428,I-MF
0.114426124,0.522954884,I-MF
0.077537771,0.455132225,I-MF
0.031988136,0.17952353,I-MM
0.031988136,0.17952353,I-MF
0.077537771,0.455132225,I-MF
0.114426124,0.522954884,I-MM
0.07894789,0.422730478,I-MF
0.076198424,0.422540746,I-MM
0.105231876,0.453494796,I-MF
0.087802471,0.44004001,I-MF
0.144726881,0.416434616,I-MM
0.076934051,0.437919392,I-MF
0.076934051,0.437919392,I-MM
0.144726881,0.416434616,I-MF
0.087802471,0.44004001,I-MF
0.056458291,0.26323668,I-NE
0.04007283,0.123945198,I-NE
0.066338354,0.121649086,I-NE
0.066338354,0.121649086,I-NE
0.04007283,0.123945198,I-NE
0.056458291,0.26323668,I-NE
0.138545523,0.526604488,I-MF
0.108538008,0.543986672,I-MF
0.191748265,0.684612175,I-MF
0.191748265,0.684612175,I-MF
0.108538008,0.543986672,I-MF
0.138545523,0.526604488,I-MF
0.10281532,0.486755539,I-MF
0.121433776,0.526808662,I-MF
0.121433776,0.526808662,I-MF
0.10281532,0.486755539,I-MF
0.119811161,0.560650137,I-MF
0.107694592,0.613590606,I-MM
0.152789289,0.738293322,I-MF
0.152789289,0.738293322,I-MF
0.107694592,0.613590606,I-MM
0.119811161,0.560650137,I-MF
0.049074695,0.247037978,I-NE
0.080806715,0.113283519,I-NE
0.062910665,0.366579678,I-NE
0.062910665,0.366579678,I-SE
0.080806715,0.113283519,I-NE
0.049074695,0.247037978,I-NE
0.112749894,0.46199229,I-MF
0.110884657,0.523014345,I-MF
0.079270166,0.531300997,I-MF
0.079270166,0.531300997,I-MF
0.110884657,0.523014345,I-MF
0.112749894,0.46199229,I-MF
0.087556047,0.270452736,I-SE
0.089220668,0.256214571,I-MM
0.002043241,0.336298869,I-NE
0.002043241,0.336298869,I-NE
0.089220668,0.256214571,I-SE
0.087556047,0.270452736,I-MM
0.113230272,0.341396444,I-MM
0.115869745,0.354657984,I-MM
0.07002421,0.285433649,I-SE
0.07002421,0.285433649,I-SE
0.115869745,0.354657984,I-MM
0.113230272,0.341396444,I-MM
0.0507318,0.369365058,I-MM
0.03488303,0.217963892,I-NE
0.03721295,0.147376296,I-NE
0.03721295,0.147376296,I-NE
0.03488303,0.217963892,I-NE
0.0507318,0.369365058,I-SE
0.017434228,0.442548182,I-SE
0.045267726,0.114205163,I-SE
0.032348009,0.275501935,I-NE
0.032348009,0.275501935,I-NE
0.045267726,0.114205163,I-SE
0.017434228,0.442548182,I-SE
0.06334839,0.401355675,I-MF
0.120831262,0.509151924,I-MF
0.13562024,0.494280818,I-MF
0.060228781,0.251289501,I-SE
0.057962313,0.291524057,I-SE
0.076269827,0.272009345,I-MM
0.076269827,0.272009345,I-SE
0.057962313,0.291524057,I-SE
0.060228781,0.251289501,I-SE
0.227399027,0.661614997,I-MF
0.138606675,0.510737502,I-MM
0.069575647,0.399300575,I-MM
0.069575647,0.399300575,I-MM
0.138606675,0.510737502,I-MM
0.227399027,0.661614997,I-MF
0.21472955,0.609666418,I-MF
0.220486786,0.566786666,I-MF
0.147029466,0.491533369,I-MF
0.147029466,0.491533369,I-MF
0.220486786,0.566786666,I-MF
0.21472955,0.609666418,I-MF
0.112774156,0.616386479,I-MF
0.090890879,0.491345399,I-MF
0.080513385,0.461792582,I-MF
0.080513385,0.461792582,I-MF
0.090890879,0.491345399,I-MF
0.112774156,0.616386479,I-MF
0.165125491,0.706164681,I-MM
0.113906572,0.642255577,I-MM
0.113906572,0.642255577,I-MM
0.165125491,0.706164681,I-MM
0.092993526,0.455004599,I-MF
0.127566887,0.687655094,I-MF
0.139983747,0.724773757,I-MF
0.139983747,0.724773757,I-MF
0.127566887,0.687655094,I-MF
0.092993526,0.455004599,I-MF
0.124152905,0.442071043,I-MM
0.102135068,0.330491491,I-MM
0.039184062,0.145884711,I-NE
0.039184062,0.145884711,I-NE
0.102135068,0.330491491,I-MM
0.124152905,0.442071043,I-MM
0.13511188,0.586298968,I-MF
0.108491233,0.494386995,I-MF
0.123685143,0.532480425,I-MF
0.123685143,0.532480425,I-MF
0.108491233,0.494386995,I-MF
0.13511188,0.586298968,I-MF
0.131435475,0.596476018,I-MF
0.128939177,0.581031631,I-MF
0.074949785,0.457215433,I-MF
0.074949785,0.457215433,I-MF
0.128939177,0.581031631,I-MF
0.131435475,0.596476018,I-MF
0.110871105,0.375744812,I-SE
0.137540593,0.34769449,I-SE
0.081171145,0.324032677,I-SE
0.081171145,0.324032677,I-SE
0.137540593,0.34769449,I-SE
0.110871105,0.375744812,I-SE
0.137992587,0.611780542,I-MF
0.117192945,0.526074877,I-MF
0.076415868,0.472882531,I-MF
0.076415868,0.472882531,I-MF
0.117192945,0.526074877,I-MF
0.137992587,0.611780542,I-MF
0.184239029,0.752496175,I-MF
0.204846683,0.728862295,I-MF
0.165065605,0.755475418,I-MF
0.165065605,0.755475418,I-MF
0.204846683,0.728862295,I-MF
0.184239029,0.752496175,I-MF
0.133915406,0.554263987,I-MF
0.153223952,0.667587619,I-MF
0.100095024,0.495267384,I-MF
0.100095024,0.495267384,I-MF
0.153223952,0.667587619,I-MF
0.133915406,0.554263987,I-MF
0.180099714,0.621287704,I-MF
0.181072268,0.621731179,I-MF
0.119419432,0.592675562,I-MF
0.119419432,0.592675562,I-MF
0.181072268,0.621731179,I-MF
0.180099714,0.621287704,I-MF
0.193438385,0.612984912,I-MM
0.117823196,0.413950413,I-MF
0.066889572,0.36591518,I-MF
0.066889572,0.36591518,I-MM
0.117823196,0.413950413,I-MF
0.193438385,0.612984912,I-MF
0.063204879,0.30471271,I-SE
0.095843954,0.464394188,I-SE
0.069656507,0.265196749,I-SE
0.069656507,0.265196749,I-SE
0.095843954,0.464394188,I-SE
0.063204879,0.30471271,I-SE
0.101636976,0.452885843,I-SE
0.081207038,0.255023859,I-SE
0.126961114,0.369041824,I-SE
0.126961114,0.369041824,I-SE
0.081207038,0.255023859,I-SE
0.101636976,0.452885843,I-MM
0.067741287,0.438430172,I-MM
0.091389724,0.456345368,I-MM
0.136908232,0.47220445,I-MM
0.136908232,0.47220445,I-MM
0.091389724,0.456345368,I-MM
0.067741287,0.438430172,I-MM
0.101974374,0.602827831,I-MF
0.11730051,0.610631362,I-MF
0.040711794,0.34225565,I-MM
0.040711794,0.34225565,I-MM
0.11730051,0.610631362,I-MF
0.101974374,0.602827831,I-MF
0.140482076,0.665147779,I-MF
0.157847034,0.631362317,I-MF
0.134431488,0.609941713,I-MF
0.134431488,0.609941713,I-MF
0.157847034,0.631362317,I-MF
0.140482076,0.665147779,I-MF
0.142345724,0.631114739,I-MF
0.128237078,0.603312724,I-MF
0.094389915,0.552007286,I-MF
0.094389915,0.552007286,I-MF
0.128237078,0.603312724,I-MF
0.142345724,0.631114739,I-MF
0.196209649,0.684586317,I-MF
0.201138408,0.596292694,I-MF
0.148534188,0.607745263,I-MF
0.148534188,0.607745263,I-MF
0.201138408,0.596292694,I-MF
0.196209649,0.684586317,I-MF
0.054820281,0.211261317,I-NE
0.048987872,0.319246811,I-NE
0.059892364,0.293745452,I-SE
0.059892364,0.293745452,I-SE
0.048987872,0.319246811,I-NE
0.054820281,0.211261317,I-NE
0.076703263,0.265215221,I-SE
0.080529937,0.298128744,I-SE
0.051117108,0.289410431,I-MM
0.051117108,0.289410431,I-SE
0.080529937,0.298128744,I-SE
0.076703263,0.265215221,I-SE
0.142351834,0.318661624,I-MM
0.104120177,0.428356616,I-SE
0.060720592,0.273766458,I-SE
0.060720592,0.273766458,I-SE
0.104120177,0.428356616,I-SE
0.142351834,0.318661624,I-MM
0.147739647,0.661992946,I-MF
0.178354334,0.654979978,I-MF
0.095024148,0.484482352,I-MF
0.095024148,0.484482352,I-MF
0.178354334,0.654979978,I-MF
0.147739647,0.661992946,I-MF
0.175130067,0.53133154,I-MF
0.127841575,0.650264016,I-MF
0.156071144,0.469501156,I-MF
0.156071144,0.469501156,I-MF
0.127841575,0.650264016,I-MF
0.175130067,0.53133154,I-MF
0.083918682,0.361753122,I-SE
0.08076656,0.468675857,I-SE
0.072664804,0.374473416,I-SE
0.072664804,0.374473416,I-MM
0.08076656,0.468675857,I-SE
0.083918682,0.361753122,I-SE
0.161765768,0.563407266,I-MF
0.150215058,0.596124679,I-MF
0.090663232,0.420602552,I-MF
0.090663232,0.420602552,I-MF
0.150215058,0.596124679,I-MF
0.161765768,0.563407266,I-MF
0.123225487,0.640017693,I-MF
0.182720697,0.60268338,I-MF
0.154117783,0.565990481,I-MF
0.154117783,0.565990481,I-MF
0.182720697,0.60268338,I-MF
0.123225487,0.640017693,I-MF
0.115842808,0.54080892,I-MF
0.08913866,0.579574725,I-MF
0.098438205,0.528704242,I-MF
0.098438205,0.528704242,I-MF
0.08913866,0.579574725,I-MF
0.115842808,0.54080892,I-MF
0.189903514,0.601901933,I-MF
0.199879441,0.647717287,I-MF
0.132183961,0.637740764,I-MF
0.132183961,0.637740764,I-MF
0.199879441,0.647717287,I-MF
0.189903514,0.601901933,I-MF
0.10952288,0.581027939,I-MF
0.124221505,0.584271554,I-MF
0.143718338,0.538813183,I-MF
0.143718338,0.538813183,I-MF
0.124221505,0.584271554,I-MF
0.10952288,0.581027939,I-MF
0.170003323,0.672545417,I-MF
0.149686959,0.646735834,I-MF
0.091777906,0.587771335,I-MM
0.091777906,0.587771335,I-MM
0.149686959,0.646735834,I-MF
0.170003323,0.672545417,I-MF
0.097697688,0.490103679,I-MF
0.081009098,0.46952657,I-MF
0.10722183,0.600949115,I-MF
0.082582198,0.364753336,I-MM
0.101189523,0.542801973,I-MM
0.090361063,0.247679316,I-MM
0.090361063,0.247679316,I-MM
0.101189523,0.542801973,I-MM
0.082582198,0.364753336,I-MM
0.11224379,0.620225447,I-MF
0.1399829,0.581582352,I-MF
0.095818842,0.580135604,I-MF
0.095818842,0.580135604,I-MF
0.1399829,0.581582352,I-MF
0.11224379,0.620225447,I-MF
0.210174193,0.614312082,I-MM
0.196628267,0.586129359,I-MF
0.072351054,0.408766772,I-MF
0.072351054,0.408766772,I-MF
0.196628267,0.586129359,I-MF
0.210174193,0.614312082,I-MM
0.067374609,0.527024474,I-MM
0.033308473,0.211021208,I-SE
0.069633637,0.355186344,I-MM
0.069633637,0.355186344,I-MM
0.033308473,0.211021208,I-SE
0.067374609,0.527024474,I-MF
0.097346205,0.512629876,I-MF
0.118706322,0.666074834,I-MF
0.117966446,0.559428177,I-MF
0.117966446,0.559428177,I-MF
0.118706322,0.666074834,I-MF
0.097346205,0.512629876,I-MF
0.026597656,0.141187104,I-NE
0.022247004,0.183384056,I-NE
0.024930663,0.178890715,I-NE
0.024930663,0.178890715,I-NE
0.022247004,0.183384056,I-NE
0.026597656,0.141187104,I-NE
0.084632566,0.417353862,I-MM
0.097568518,0.256119378,I-SE
0.038383943,0.287475463,I-MM
0.038383943,0.287475463,I-MM
0.097568518,0.256119378,I-MM
0.084632566,0.417353862,I-MM
0.032037609,0.122293035,I-SE
0.012592601,0.160830949,I-NE
0.023931295,0.144349753,I-SE
0.023931295,0.144349753,I-SE
0.012592601,0.160830949,I-NE
0.032037609,0.122293035,I-SE
0.039756045,0.242527884,I-NE
0,0.026504976,I-NE
0,0.015450344,I-NE
0,0.015450344,I-NE
0,0.026504976,I-NE
0.039756045,0.242527884,I-NE
0.175439868,0.576763323,I-MF
0.118889406,0.486215452,I-MF
0.034375238,0.300372402,I-MM
0.034375238,0.300372402,I-MM
0.118889406,0.486215452,I-MF
0.175439868,0.576763323,I-MF
0.110331716,0.285449277,I-MM
0.121967449,0.479530797,I-MM
0.073494213,0.221864667,I-MM
0.073494213,0.221864667,I-MM
0.121967449,0.479530797,I-MM
0.110331716,0.285449277,I-MM
0.120243961,0.564957599,I-MF
0.143154598,0.692995015,I-MF
0.076028484,0.508961411,I-MF
0.076028484,0.508961411,I-MF
0.143154598,0.692995015,I-MF
0.120243961,0.564957599,I-MF
0.043299146,0.371616874,I-MM
0.089378655,0.206017834,I-SE
0.086410979,0.244552846,I-MM
0.086410979,0.244552846,I-MM
0.089378655,0.206017834,I-MM
0.043299146,0.371616874,I-MM
0.125771889,0.529321153,I-SE
0.075169366,0.393971275,I-MM
0.085151569,0.397726637,I-SE
0.085151569,0.397726637,I-SE
0.075169366,0.393971275,I-SE
0.125771889,0.529321153,I-MM
0.081209142,0.483950649,I-MF
0.120465864,0.395154156,I-MM
0.117440755,0.473595796,I-MF
0.117440755,0.473595796,I-MF
0.120465864,0.395154156,I-MM
0.081209142,0.483950649,I-MF
0.161688847,0.659967939,I-MF
0.167609499,0.727940403,I-MF
0.090475535,0.510202132,I-MF
0.090475535,0.510202132,I-MF
0.167609499,0.727940403,I-MF
0.161688847,0.659967939,I-MF
0.14205686,0.551630709,I-MF
0.114721977,0.539063261,I-MF
0.128564851,0.471817831,I-MF
0.128564851,0.471817831,I-MF
0.114721977,0.539063261,I-MF
0.14205686,0.551630709,I-MF
0.124239942,0.432231702,I-MM
0.113071616,0.448015733,I-MM
0.134290392,0.5896463,I-MM
0.134290392,0.5896463,I-MM
0.113071616,0.448015733,I-SE
0.124239942,0.432231702,I-MM
0.123012777,0.659223618,I-MF
0.147941358,0.589269105,I-MF
0.052089446,0.446454431,I-MF
0.052089446,0.446454431,I-MF
0.147941358,0.589269105,I-MF
0.123012777,0.659223618,I-MF
0.062117859,0.460537755,I-MM
0.084335184,0.406138038,I-MM
0.097196413,0.480162301,I-MM
0.097196413,0.480162301,I-MM
0.084335184,0.406138038,I-MM
0.062117859,0.460537755,I-MM
0.090252677,0.539662854,I-MF
0.100913828,0.539482451,I-MF
0.10061455,0.609398772,I-MM
0.10061455,0.609398772,I-MF
0.100913828,0.539482451,I-MM
0.090252677,0.539662854,I-MF
0.086783033,0.483759234,I-MM
0.088474826,0.499523629,I-MM
0.056969492,0.360757321,I-MM
0.056969492,0.360757321,I-MM
0.088474826,0.499523629,I-MM
0.086783033,0.483759234,I-MM
0.046752238,0.163276032,I-SE
0.044177706,0.096858255,I-NE
0.034133247,0.180610981,I-SE
0.034133247,0.180610981,I-NE
0.044177706,0.096858255,I-NE
0.046752238,0.163276032,I-NE
0.167884581,0.609620559,I-MF
0.105721643,0.621144506,I-MF
0.197443602,0.704508228,I-MF
0.060273814,0.210141409,I-NE
0.08317806,0.382710464,I-NE
0.088566419,0.129840402,I-NE
0.088566419,0.129840402,I-SE
0.08317806,0.382710464,I-NE
0.060273814,0.210141409,I-NE
0.181899252,0.450327433,I-MM
0.130368221,0.44667088,I-MM
0.091657633,0.320168035,I-SE
0.091657633,0.320168035,I-SE
0.130368221,0.44667088,I-MM
0.181899252,0.450327433,I-MM
0.094793176,0.657106681,I-MF
0.192441498,0.749118235,I-MF
0.163291916,0.637918421,I-MF
0.163291916,0.637918421,I-MF
0.192441498,0.749118235,I-MF
0.094793176,0.657106681,I-MF
0.067537009,0.349701163,I-MF
0.111398855,0.382167329,I-MM
0.080800162,0.479393963,I-SE
0.080800162,0.479393963,I-SE
0.111398855,0.382167329,I-MM
0.067537009,0.349701163,I-MM
0.104563009,0.430185388,I-MM
0.09966642,0.405258816,I-MF
0.052172509,0,I-NE
0.052172509,0,I-NE
0.09966642,0.405258816,I-MF
0.104563009,0.430185388,I-MM
0.086892196,0.521373828,I-MF
0.04204927,0.418572104,I-MM
0.094427949,0.403574312,I-MM
0.094427949,0.403574312,I-MM
0.04204927,0.418572104,I-MM
0.086892196,0.521373828,I-MF
0.126564463,0.3800074,I-MM
0.126564463,0.3800074,I-SE
0.056809396,0.366671743,I-MF
0.123000881,0.373309423,I-MF
0.052964667,0.29509799,I-MF
0.052964667,0.29509799,I-MF
0.123000881,0.373309423,I-MF
0.056809396,0.366671743,I-MF
0.106668452,0.402724664,I-MF
0.115653734,0.461974462,I-MF
0.099520814,0.510320829,I-MF
0.159772899,0.563303545,I-MF
0.051816728,0.490323081,I-MF
0.1072473,0.490390084,I-MF
0.1072473,0.490390084,I-MF
0.051816728,0.490323081,I-MF
0.159772899,0.563303545,I-MF
0.046228557,0.292168249,I-MM
0.120396552,0.479072484,I-MF
0.126101766,0.425764041,I-SE
0.126101766,0.425764041,I-MM
0.120396552,0.479072484,I-MM
0.046228557,0.292168249,I-MM
0.068654749,0.181783346,I-SE
0.075065828,0.246244109,I-SE
0.071105538,0.299538142,I-SE
0.071105538,0.299538142,I-SE
0.075065828,0.246244109,I-SE
0.068654749,0.181783346,I-SE
0.164501942,0.355965778,I-MM
0.134927416,0.646996625,I-MF
0.096439602,0.417467808,I-MF
0.096439602,0.417467808,I-MF
0.134927416,0.646996625,I-MF
0.164501942,0.355965778,I-MM
0.131147328,0.360979833,I-SE
0.057451445,0.25191802,I-SE
0.073409169,0.300478238,I-SE
0.073409169,0.300478238,I-SE
0.057451445,0.25191802,I-SE
0.131147328,0.360979833,I-SE
0.109935785,0.486979129,I-SE
0.092663538,0.556932575,I-MM
0.109510083,0.537877026,I-MF
0.109510083,0.537877026,I-MM
0.092663538,0.556932575,I-MM
0.109935785,0.486979129,I-MM
0.050452059,0.452725037,I-MF
0.06278536,0.503755543,I-MF
0.035089607,0.272500036,I-NE
0.035089607,0.272500036,I-NE
0.06278536,0.503755543,I-MF
0.050452059,0.452725037,I-MF
0.105267227,0.547186232,I-MF
0.144287429,0.649458769,I-MF
0.129247662,0.614664782,I-MF
0.129247662,0.614664782,I-MF
0.144287429,0.649458769,I-MF
0.105267227,0.547186232,I-MF
0.161786949,0.643487098,I-MF
0.105400943,0.519500408,I-MF
0.141630657,0.552404078,I-MF
0.141630657,0.552404078,I-SE
0.105400943,0.519500408,I-MF
0.161786949,0.643487098,I-MF
0.142878008,0.374784279,I-MF
0.079193979,0.347454679,I-MF
0.101002153,0.03786761,I-NE
0.101002153,0.03786761,I-NE
0.079193979,0.347454679,I-MF
0.142878008,0.374784279,I-MF
0.05585636,0.329623889,I-SE
0.097423883,0.430333744,I-SE
0.08795318,0.403790398,I-SE
0.08795318,0.403790398,I-SE
0.097423883,0.430333744,I-SE
0.05585636,0.329623889,I-SE
0.227016241,0.734789309,I-MF
0.187804438,0.762821731,I-MF
0.152152254,0.636060449,I-MF
0.106462298,0.372213363,I-MM
0.113740623,0.430100604,I-MM
0.084562452,0.383074706,I-MM
0.084562452,0.383074706,I-MM
0.113740623,0.430100604,I-SE
0.106462298,0.372213363,I-MM
0.065889511,0.347586701,I-MM
0.042134055,0.177030904,I-SE
0.099408781,0.356284246,I-SE
0.099408781,0.356284246,I-SE
0.042134055,0.177030904,I-MM
0.065889511,0.347586701,I-SE
0.07191417,0.339712046,I-MM
0.077161167,0.384881836,I-MM
0.1014859,0.391832699,I-MM
0.1014859,0.391832699,I-SE
0.077161167,0.384881836,I-MM
0.07191417,0.339712046,I-MM
0.104222441,0.320744602,I-SE
0.028322485,0.28962856,I-SE
0.056787636,0.346478169,I-MM
0.056787636,0.346478169,I-SE
0.028322485,0.28962856,I-SE
0.104222441,0.320744602,I-SE
0.128869526,0.543313014,I-MF
0.132134783,0.596628412,I-MF
0.165948101,0.563653861,I-MF
0.0103099,0.021722163,I-NE
0.049721777,0.487390439,I-NE
0.110794194,0.326748487,I-SE
0.110794194,0.326748487,I-SE
0.049721777,0.487390439,I-NE
0.0103099,0.021722163,I-NE
0.025744054,0.258485967,I-SE
0.051532864,0.274479382,I-SE
0.065231737,0.280342669,I-MM
0.065231737,0.280342669,I-MM
0.051532864,0.274479382,I-SE
0.025744054,0.258485967,I-NE
0.070459897,0.549922866,I-MF
0.1005429,0.475870966,I-MF
0.067693294,0.430354074,I-MM
0.08027398,0.290761086,I-MF
0.044884353,0.415669199,I-SE
0.027611756,0.198195356,I-SE
0.027611756,0.198195356,I-SE
0.044884353,0.415669199,I-SE
0.08027398,0.290761086,I-MM
0.078086103,0.356126046,I-MF
0.098629896,0.376948538,I-MF
0.069480528,0.442840365,I-MF
0.069480528,0.442840365,I-MF
0.098629896,0.376948538,I-MF
0.078086103,0.356126046,I-MF
0.206062843,0.605357348,I-MF
0.132218497,0.62248618,I-MF
0.124315478,0.577767127,I-MF
0.124315478,0.577767127,I-MF
0.132218497,0.62248618,I-MF
0.206062843,0.605357348,I-MF
0.081609226,0.204860822,I-SE
