,Username,Testid,Version,Response,Score
48523,C2601732,1836052.0,A1,1=Huver bord2=legos3=pintora,N-SE
52211,C2777868,1987402.0,A1,que yo gedo es uno copu i eso is todo que yo von a que a que der.                                                                                                                                                                                                                                                                                                                                                                                                                       ,N-MF
52212,C2777868,1987402.0,A1,Yo me jamo joshua fuentes yo vivo en Aunstin Texas.    Yo tego 11 agos  a mi me qusta  a qugar el soccer.Yo tengo dos hermanas muy bonitas. I tengo una mama i tengo uno papa.,N-MM
52213,C2777868,1987402.0,A1,la primada cosa que bas a nisitad son lapisen i los puende a comar los in H E B e tamen la mochula i tamen la note books i tamen bas a nisitar uno bander is todo que bas a nisitar,N-MF
52214,C2777868,1987402.0,A1,la primada cosa que bas a nisitad son lapisen i los puende a comar los in H E B e tamen la mochula i tamen la note books i tamen bas a nisitar uno bander is todo que bas a nisitar,N-MM
52215,C2777868,1987402.0,A1,Yo me jamo joshua fuentes yo vivo en Aunstin Texas.    Yo tego 11 agos  a mi me qusta  a qugar el soccer.Yo tengo dos hermanas muy bonitas. I tengo una mama i tengo uno papa.,N-MM
52216,C2777868,1987402.0,A1,que yo gedo es uno copu i eso is todo que yo von a que a que der.                                                                                                                                                                                                                                                                                                                                                                                                                       ,N-SE
57543,D2209064,1493455.0,A1,nesesitas tigeras lapis papel cuaderno machila ,N-MM
57544,D2209064,1493455.0,A1,nintendo suich dron y una carcel de polisia de legos y 1000000000000000 the dolares,N-MF
57548,D2209064,1493455.0,A1,yo me llamo osmar garcia yo estoy en 5 grado amy me gusta gugar consolas ,N-MF
57549,D2209064,1493455.0,A1,yo me llamo osmar garcia yo estoy en 5 grado amy me gusta gugar consolas ,N-MF
57553,D2209064,1493455.0,A1,nintendo suich dron y una carcel de polisia de legos y 1000000000000000 the dolares,N-MF
57554,D2209064,1493455.0,A1,nesesitas tigeras lapis papel cuaderno machila ,N-MF
57582,D2209284,1493675.0,A1,yo me yamo Joshua yo tengo ono ermano ey ono ermana. a mi me wusta a wojgar footboll.,N-MF
57583,D2209284,1493675.0,A1,me mi woste a aothar a otthros.,N-NE
57584,D2209284,1493675.0,A1,yo qero ono pereto el nombe es canelo,N-MF
57585,D2209284,1493675.0,A1,yo qero ono pereto el nombe es canelo,N-MM
57586,D2209284,1493675.0,A1,me mi woste a aothar a otthros.,N-MM
57587,D2209284,1493675.0,A1,yo me yamo Joshua yo tengo ono ermano ey ono ermana. a mi me wusta a wojgar footboll.,N-MF
62743,D2402217,1677811.0,A2," Hola me llamo Ahtziry Herrera, tengo 14 años y vivo en Detroit Michigan. A mi megusta mucho el futból toda mi familia nos gusta echar porras y divertirnos viendo y jugando el futból. Yo soy Americana y Mexicana, mi familia viene de Jesus Maria jailisco Mexico cada año voy a visitar a mi familia en las vacasiones. Mi favorito color es el Azul Rey, y megusta mucho la en español como el Zapateado, Duranguense, y norteñas. Yo tengo un buen carisma pero tambien soy muy sensible, Gracias maestra lima por escuchar lo que le cuento de mi.",N-MF
62744,D2402217,1677811.0,A2, En mi communidad en nuestro tiempo extra a mi megusta jugar futból con mis primas y mi familia en el parke. Aqui nos gusta ir a patinar y divertinors un poco cuando tengamos tiempo. Tambien nos gusta ir alas peliculas y ayudar como voluntarios en las iglesias. En US hacemos mucho cosas divertidos  y disfrutamos nuestro dia con nuetros amigos y familias.,N-MF
62745,D2402217,1677811.0,A2,"  Mi mejor amiga es Jaylenne, lo que a mi me gusta de ella es que es muy sencilla y habla con todos ella es muy responsable y mis papas la quieran mucho y yo igual. ella me respeta ami como yo a ella y nos divertimos mucho cuando vamos al la tienda y a nuestras casas. Jaylenne y yo nos vemos todo los dias en la escuela y el fin de semana aveses tambien.",N-MF
62746,D2402217,1677811.0,A2,"  Mi mejor amiga es Jaylenne, lo que a mi me gusta de ella es que es muy sencilla y habla con todos ella es muy responsable y mis papas la quieran mucho y yo igual. ella me respeta ami como yo a ella y nos divertimos mucho cuando vamos al la tienda y a nuestras casas. Jaylenne y yo nos vemos todo los dias en la escuela y el fin de semana aveses tambien.",N-MF
62747,D2402217,1677811.0,A2, En mi communidad en nuestro tiempo extra a mi megusta jugar futból con mis primas y mi familia en el parke. Aqui nos gusta ir a patinar y divertinors un poco cuando tengamos tiempo. Tambien nos gusta ir alas peliculas y ayudar como voluntarios en las iglesias. En US hacemos mucho cosas divertidos  y disfrutamos nuestro dia con nuetros amigos y familias.,N-MF
62748,D2402217,1677811.0,A2," Hola me llamo Ahtziry Herrera, tengo 14 años y vivo en Detroit Michigan. A mi megusta mucho el futból toda mi familia nos gusta echar porras y divertirnos viendo y jugando el futból. Yo soy Americana y Mexicana, mi familia viene de Jesus Maria jailisco Mexico cada año voy a visitar a mi familia en las vacasiones. Mi favorito color es el Azul Rey, y megusta mucho la en español como el Zapateado, Duranguense, y norteñas. Yo tengo un buen carisma pero tambien soy muy sensible, Gracias maestra lima por escuchar lo que le cuento de mi.",N-MF
63802,D2481852,1738155.0,A1,"mi el tramplonan,coloras, phonea",N-SE
63806,D2481852,1738155.0,A1,allo come easta mi tavleen mi favorto animala perro.,N-MF
63807,D2481852,1738155.0,A1,"mi tavleen esta penicla, notebooka ",N-MM
63808,D2481852,1738155.0,A1,"mi tavleen esta penicla, notebooka ",N-MM
63809,D2481852,1738155.0,A1,allo come easta mi tavleen mi favorto animala perro.,N-MM
63813,D2481852,1738155.0,A1,"mi el tramplonan,coloras, phonea",N-SE
65697,D2584319,1819700.0,A1,hola me llamo mariatengo 2 hermaonos y hermaname gusta jugar con mis amigosy tambien me gusta matematicasy tambien me gusta leer mucho,N-MF
65698,D2584319,1819700.0,A1,yo ya me compre me reborn pero nesesito ropa para mi bebey tambien qero un perito para miy un iphonex para que le llame a mi mama y papa,N-MF
65699,D2584319,1819700.0,A1,yo lo copered en warmatnesesitas marqadoreslapizes tejeras libbroslibetas,N-MF
65700,D2584319,1819700.0,A1,yo lo copered en warmatnesesitas marqadoreslapizes tejeras libbroslibetas,N-MM
65701,D2584319,1819700.0,A1,yo ya me compre me reborn pero nesesito ropa para mi bebey tambien qero un perito para miy un iphonex para que le llame a mi mama y papa,N-MF
65702,D2584319,1819700.0,A1,hola me llamo mariatengo 2 hermaonos y hermaname gusta jugar con mis amigosy tambien me gusta matematicasy tambien me gusta leer mucho,N-MF
74306,E2193976,1478868.0,A2,yo,N-NE
74308,E2193976,1478868.0,A2,"Me llamo Devon, Yo so de Georgia ",N-MF
74309,E2193976,1478868.0,A2,me gusta ,N-SE
74310,E2193976,1478868.0,A2,me gusta ,N-SE
74311,E2193976,1478868.0,A2,"Me llamo Devon, Yo so de Georgia ",N-MF
74313,E2193976,1478868.0,A2,yo,N-NE
75036,E2214454,1498522.0,A1, .folder .lapizes .argo para pintar .paper.libros de escrivir,N-SE
75037,E2214454,1498522.0,A1,yo qiero un hover board es un veiculo que te garga y lo puedes trillar,N-MM
75041,E2214454,1498522.0,A1,"Bueno yo soy de puerto rico y mi nombre es yaniel yo estoy en texas porque mis padres me llevaron y querian mudalse.Ahora estoy enesta escuela,a mi me gusta esta escuela tu aprende mucho.Bueno eso es yo.",N-MM
75042,E2214454,1498522.0,A1,"Bueno yo soy de puerto rico y mi nombre es yaniel yo estoy en texas porque mis padres me llevaron y querian mudalse.Ahora estoy enesta escuela,a mi me gusta esta escuela tu aprende mucho.Bueno eso es yo.",N-MM
75046,E2214454,1498522.0,A1,yo qiero un hover board es un veiculo que te garga y lo puedes trillar,N-MM
75047,E2214454,1498522.0,A1, .folder .lapizes .argo para pintar .paper.libros de escrivir,N-MM
79375,E2367562,1644829.0,A2,"Al gunas cosas que me gusta hace por ejemplo en  invierno: me gusta un poco la nieve y salir a jugar con la nieve y mis hermanos pero tambien me gusta quedarme enla casa compartiendo con mi familia.  En verano me gusta salir con mis amistades al parque o al cine,  tambien  correr  bicicleta ect.",N-MF
79379,E2367562,1644829.0,A2,Mi nombre es Gilianne y voy a la escuela Academia de las Americas Middle school en Detroit.  Voy enel 8 grado y me gusta hacer deporte.,N-MF
79380,E2367562,1644829.0,A2,"Mi mejor amiga es muy buena. Lo que me gusta de ella es que me ayuda,  siempre esta pa mi y me ayuda.  Algunas de las cosas que hago con ella son deporte y otras cosas mas.",N-MF
79381,E2367562,1644829.0,A2,"Mi mejor amiga es muy buena. Lo que me gusta de ella es que me ayuda,  siempre esta pa mi y me ayuda.  Algunas de las cosas que hago con ella son deporte y otras cosas mas.",N-MF
79382,E2367562,1644829.0,A2,Mi nombre es Gilianne y voy a la escuela Academia de las Americas Middle school en Detroit.  Voy enel 8 grado y me gusta hacer deporte.,N-MF
79386,E2367562,1644829.0,A2,"Al gunas cosas que me gusta hace por ejemplo en  invierno: me gusta un poco la nieve y salir a jugar con la nieve y mis hermanos pero tambien me gusta quedarme enla casa compartiendo con mi familia.  En verano me gusta salir con mis amistades al parque o al cine,  tambien  correr  bicicleta ect.",N-MF
83175,E2584363,1819743.0,A1,gala una mochela y lappices y cololes y lappices cololes y yo golal esto en la walmart y es todo.,N-MF
83177,E2584363,1819743.0,A1,holla mi nomrre es jossue y yo tengo 2 herrmanos y una perro yo jugal video jegos y yo tengo 10 anos.,N-MF
83178,E2584363,1819743.0,A1,yo cerro dinnedo un carro video jugos hombre perro el leblos.,N-MM
83179,E2584363,1819743.0,A1,yo cerro dinnedo un carro video jugos hombre perro el leblos.,N-MM
83180,E2584363,1819743.0,A1,holla mi nomrre es jossue y yo tengo 2 herrmanos y una perro yo jugal video jegos y yo tengo 10 anos.,N-MF
83182,E2584363,1819743.0,A1,gala una mochela y lappices y cololes y lappices cololes y yo golal esto en la walmart y es todo.,N-MM
84142,E2616177,1850469.0,A1,hola mellamo Morgan yo megusta jugar futboll americano con mi papayo no megusta jugar cosas como prinsesas.,N-MF
84143,E2616177,1850469.0,A1,hola yo son morgan tu nesesito lapiz marcsdores cryones y una cosa para pone tus cosas en.,N-MF
84144,E2616177,1850469.0,A1, yo son morgan y yo cuero cosas como eses cosas cosas de fuerseas armades y no cosas como prinsesas.,N-MM
84145,E2616177,1850469.0,A1, yo son morgan y yo cuero cosas como eses cosas cosas de fuerseas armades y no cosas como prinsesas.,N-MM
84146,E2616177,1850469.0,A1,hola yo son morgan tu nesesito lapiz marcsdores cryones y una cosa para pone tus cosas en.,N-MM
84147,E2616177,1850469.0,A1,hola mellamo Morgan yo megusta jugar futboll americano con mi papayo no megusta jugar cosas como prinsesas.,N-MF
84837,E2669912,1897364.0,A2,my amigo es daniel y es un dumbo jumbo porque no tiene grados buenos algo que me gusta de daniel es que quando peliamos nado mal pasa y algo que asemos juntos es que pelieamos,N-MF
84840,E2669912,1897364.0,A2,dormiendo o jugando FORTNITE porque no tengo un vida,N-MF
88414,F1985260,1285580.0,A2,"Mi amigo es linteligente, bojo, joven.  Mi amigo llamo es Jesus.  Mi amigo esquiar.  Mi amigo cumpleanños es 25 de decembre.  Mi amigo es 14 anos.  Mi una Jesus esquiar.",N-MM
88415,F1985260,1285580.0,A2,"Me llamo Axel.  Yo soy listo, guapo, alto.  Mi hermano favorito es Kailer.  Mi cumpleasoñs es 1 de Marzo.  Mi mescota favorito es Dask.  ",N-MF
88416,F1985260,1285580.0,A2,Mi communitea esquiar.  Mi communitea football.  Mi communitea es joven. ,N-SE
88417,F1985260,1285580.0,A2,Mi communitea esquiar.  Mi communitea football.  Mi communitea es joven. ,N-MM
88418,F1985260,1285580.0,A2,"Me llamo Axel.  Yo soy listo, guapo, alto.  Mi hermano favorito es Kailer.  Mi cumpleasoñs es 1 de Marzo.  Mi mescota favorito es Dask.  ",N-MF
88419,F1985260,1285580.0,A2,"Mi amigo es linteligente, bojo, joven.  Mi amigo llamo es Jesus.  Mi amigo esquiar.  Mi amigo cumpleanños es 25 de decembre.  Mi amigo es 14 anos.  Mi una Jesus esquiar.",N-MF
90608,F2131289,1417776.0,A1,"iHola! yo soy karla y mi favorito colores es verde y azul,mi favorito peliculo es el black panther y yo es 10 en el 5 grado mi favorito animal es el pinguino  ",N-MF
90609,F2131289,1417776.0,A1,3 lapizesun libro para cada clase un estuchelapizes de coloc y creyones y 3 lapizes con puntaun mochila ,N-MM
90610,F2131289,1417776.0,A1,a mi megusta los pinguinos y yo megusta technologia ,N-MM
90611,F2131289,1417776.0,A1,a mi megusta los pinguinos y yo megusta technologia ,N-MF
90612,F2131289,1417776.0,A1,3 lapizesun libro para cada clase un estuchelapizes de coloc y creyones y 3 lapizes con puntaun mochila ,N-MF
90613,F2131289,1417776.0,A1,"iHola! yo soy karla y mi favorito colores es verde y azul,mi favorito peliculo es el black panther y yo es 10 en el 5 grado mi favorito animal es el pinguino  ",N-MF
92402,F2211250,1495460.0,A1,MI AMO NABIL ALKIALNI . MI ES UN 11 ANOS.,N-SE
92403,F2211250,1495460.0,A1,BACK PACK Y LAPICOLORA LAPIZZ Y CRAYONA Y,N-SE
92404,F2211250,1495460.0,A1,NINTENDO SWITCH,N-NE
92405,F2211250,1495460.0,A1,NINTENDO SWITCH,N-NE
92406,F2211250,1495460.0,A1,BACK PACK Y LAPICOLORA LAPIZZ Y CRAYONA Y,N-MM
92407,F2211250,1495460.0,A1,MI AMO NABIL ALKIALNI . MI ES UN 11 ANOS.,N-MM
95940,F2335209,1614479.0,A1,"lapices, papel, pluma. ",N-MM
95941,F2335209,1614479.0,A1,computadoralibra,N-MM
95943,F2335209,1614479.0,A1,"Hola, me llamo Alejandra. Me gusta matematicas y nadar. Yo soy baja y morena.",N-MF
95944,F2335209,1614479.0,A1,"Hola, me llamo Alejandra. Me gusta matematicas y nadar. Yo soy baja y morena.",N-MF
95946,F2335209,1614479.0,A1,computadoralibra,N-MM
95947,F2335209,1614479.0,A1,"lapices, papel, pluma. ",N-MM
95969,F2335323,1614593.0,A1,"Holla, como estas, estoy muy bien. Me llamo Wil. Yo juego baseball, basketball, y football.",N-MF
95970,F2335323,1614593.0,A1,"Tu tienes lapiz, pluma, libros, y almuerzo,.",N-MM
95973,F2335323,1614593.0,A1,"Yo tengo baseball, libros, y Legos.",N-SE
95974,F2335323,1614593.0,A1,"Yo tengo baseball, libros, y Legos.",N-MF
95977,F2335323,1614593.0,A1,"Tu tienes lapiz, pluma, libros, y almuerzo,.",N-MF
95978,F2335323,1614593.0,A1,"Holla, como estas, estoy muy bien. Me llamo Wil. Yo juego baseball, basketball, y football.",N-MF
97159,F2376583,1653666.0,A2,hola profesora Lima me llamo es Andres. me gusta es precticar deportas con miss anigis. no megusta es matamaticas. me fevorito classes es espanola.adiosAndres,N-MF
97160,F2376583,1653666.0,A2,me gusta mocho es jugar viodeo huegos: Fortnite. me gusta es con mes amigos in el parque. no megusta es nada ,N-MM
97161,F2376583,1653666.0,A2,"hola sammal. i have new friends. te llamo es xmena, pablo, de temotao",N-SE
97162,F2376583,1653666.0,A2,"hola sammal. i have new friends. te llamo es xmena, pablo, de temotao",N-SE
97163,F2376583,1653666.0,A2,me gusta mocho es jugar viodeo huegos: Fortnite. me gusta es con mes amigos in el parque. no megusta es nada ,N-MF
97164,F2376583,1653666.0,A2,hola profesora Lima me llamo es Andres. me gusta es precticar deportas con miss anigis. no megusta es matamaticas. me fevorito classes es espanola.adiosAndres,N-MF
97699,F2402431,1678025.0,A2,"  Holá profesora mi nombre es Julissa. Mi clasé si qiere a conoser te. Yo tengo 13 años,y mi gusta el comida pizza. ¿ cuando vas a benier a escuela?Mi clasé esta bien.¿cuantos años tienes?",N-MF
97700,F2402431,1678025.0,A2, Mi gusta a ablar con mi amigas. Unas de mi amigas van a la parké. Yo huego afurea. ,N-MF
97701,F2402431,1678025.0,A2, Holá samuel. ¿Como estas? yo etsoy bien. Cuantas amigos tienes.,N-MF
97702,F2402431,1678025.0,A2, Holá samuel. ¿Como estas? yo etsoy bien. Cuantas amigos tienes.,N-MF
97703,F2402431,1678025.0,A2, Mi gusta a ablar con mi amigas. Unas de mi amigas van a la parké. Yo huego afurea. ,N-MF
97704,F2402431,1678025.0,A2,"  Holá profesora mi nombre es Julissa. Mi clasé si qiere a conoser te. Yo tengo 13 años,y mi gusta el comida pizza. ¿ cuando vas a benier a escuela?Mi clasé esta bien.¿cuantos años tienes?",N-MF
99591,F2543188,1786241.0,A1,,N-NE
99592,F2543188,1786241.0,A1,,N-NE
100116,F2570167,1805911.0,A1,unos suministros como:.lapices de color y otros.unos otros son:.un gato beeny baby.,N-MF
100118,F2570167,1805911.0,A1,"Hola yo soy alyssa y yo tienen 3 hermanos y solamente 1 hermana.  Yo saben un po qiuto de espaniol. Pero yo saben mucho ingles porque yo soy de utah. Mi casa no es muy grande pero es muy bien por mi familia. Hay 7 personajes en mi familia. Las nomdres de mis hermanos y mi hermana son stephen, jenny, zack y daniel. Yo soy 10 y yoamor mi mamá y mi papá. mcolcor favorito es azul. mis animales favoritos son gatos y perros.",N-MF
100119,F2570167,1805911.0,A1,unos Suministros escolares son:.lapices.lapices de color.tijeras.pegamento.marcadoresestos puden ser en:.joanns.maceys.target.walmartyo no se cuantos usamos.,N-MF
100120,F2570167,1805911.0,A1,unos Suministros escolares son:.lapices.lapices de color.tijeras.pegamento.marcadoresestos puden ser en:.joanns.maceys.target.walmartyo no se cuantos usamos.,N-MM
100121,F2570167,1805911.0,A1,"Hola yo soy alyssa y yo tienen 3 hermanos y solamente 1 hermana.  Yo saben un po qiuto de espaniol. Pero yo saben mucho ingles porque yo soy de utah. Mi casa no es muy grande pero es muy bien por mi familia. Hay 7 personajes en mi familia. Las nomdres de mis hermanos y mi hermana son stephen, jenny, zack y daniel. Yo soy 10 y yoamor mi mamá y mi papá. mcolcor favorito es azul. mis animales favoritos son gatos y perros.",N-MF
