no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Correct,10446
310,0.209535722,0.203894133,0.211104119,0.115540634,0.211104119,I-SE,I-MM,,,
311,0.147901228,0.138662074,0.123923222,0.07839742,0.147901228,I-MF,I-MM,,,
312,0.142517861,0.150545041,0.152986715,0.097521142,0.152986715,I-SE,I-MM,,,
313,0.105870948,0.104486322,0.09376552,0.049340114,0.105870948,I-MF,I-MF,,,
314,0.145800544,0.141845294,0.125899273,0.082521059,0.145800544,I-MF,I-MF,,,
315,0.228799156,0.212200157,0.206390249,0.133507059,0.228799156,I-MF,I-MF,,,
316,0.228799156,0.212200157,0.206390249,0.133507059,0.228799156,I-MF,I-MF,,,
317,0.145800544,0.141845294,0.125899273,0.082521059,0.145800544,I-MF,I-MF,,,
318,0.105870948,0.104486322,0.09376552,0.049340114,0.105870948,I-MF,I-MM,,,
319,0.299576091,0.310218841,0.282764849,0.174867829,0.310218841,I-MM,I-MF,,,
320,0.339459032,0.278467308,0.24990146,0.157575567,0.339459032,I-MF,I-MF,,,
321,0.261354423,0.238203682,0.224124265,0.117783512,0.261354423,I-MF,I-MF,,,
322,0.261354423,0.238203682,0.224124265,0.117783512,0.261354423,I-MF,I-MF,,,
323,0.339459032,0.278467308,0.24990146,0.157575567,0.339459032,I-MF,I-MF,,,
324,0.299576091,0.310218841,0.282764849,0.174867829,0.310218841,I-MM,I-MF,,,
325,0.280792179,0.293586021,0.263870795,0.159795491,0.293586021,I-MM,I-MF,,,
326,0.00573449,0.012281415,0.028602599,0.326146544,0.326146544,I-NE,I-NE,,,
327,0.00572549,0.012414638,0.027221962,0.294265132,0.294265132,I-NE,I-NE,,,
328,0.00572549,0.012414638,0.027221962,0.294265132,0.294265132,I-NE,I-NE,,,
329,0.00573449,0.012281415,0.028602599,0.326146544,0.326146544,I-NE,I-NE,,,
330,0.280792179,0.293586021,0.263870795,0.159795491,0.293586021,I-MM,I-MF,,,
331,0.27561313,0.253261562,0.23490323,0.143900509,0.27561313,I-MF,I-MF,,,
332,0.312771041,0.268584305,0.243138157,0.159265591,0.312771041,I-MF,I-MF,,,
333,0.256872006,0.205785555,0.180232121,0.105093056,0.256872006,I-MF,I-MF,,,
334,0.256872006,0.205785555,0.180232121,0.105093056,0.256872006,I-MF,I-MF,,,
335,0.312771041,0.268584305,0.243138157,0.159265591,0.312771041,I-MF,I-MF,,,
336,0.27561313,0.253261562,0.23490323,0.143900509,0.27561313,I-MF,I-MF,,,
337,0.319859389,0.370732175,0.341769017,0.219539949,0.370732175,I-MM,I-MM,,,
338,0.304473644,0.359992782,0.359848597,0.22895674,0.359992782,I-MM,I-SE,,,
339,0.307525584,0.335433556,0.357236761,0.202336585,0.357236761,I-SE,I-MF,,,
340,0.307525584,0.335433556,0.357236761,0.202336585,0.357236761,I-SE,I-MM,,,
341,0.304473644,0.359992782,0.359848597,0.22895674,0.359992782,I-MM,I-MM,,,
342,0.319859389,0.370732175,0.341769017,0.219539949,0.370732175,I-MM,I-MM,,,
343,0.237973989,0.297107208,0.256102199,0.163499536,0.297107208,I-MM,I-MM,,,
344,0.163556035,0.170197069,0.147610967,0.081662949,0.170197069,I-MM,I-MM,,,
345,0.214514347,0.258014087,0.290135783,0.180870724,0.290135783,I-SE,I-SE,,,
346,0.214514347,0.258014087,0.290135783,0.180870724,0.290135783,I-SE,I-SE,,,
347,0.163556035,0.170197069,0.147610967,0.081662949,0.170197069,I-MM,I-MM,,,
348,0.237973989,0.297107208,0.256102199,0.163499536,0.297107208,I-MM,I-MM,,,
349,0.332333687,0.339438485,0.305624423,0.186308636,0.339438485,I-MM,I-MF,,,
350,0.393139944,0.399313585,0.380525647,0.258033531,0.399313585,I-MM,I-MF,,,
351,0.221005307,0.220140428,0.216549542,0.130376219,0.221005307,I-MF,I-MM,,,
352,0.221005307,0.220140428,0.216549542,0.130376219,0.221005307,I-MF,I-MM,,,
353,0.393139944,0.399313585,0.380525647,0.258033531,0.399313585,I-MM,I-MF,,,
354,0.332333687,0.339438485,0.305624423,0.186308636,0.339438485,I-MM,I-MF,,,
355,0.390200896,0.345265857,0.300882253,0.187755645,0.390200896,I-MF,I-MF,,,
356,0.436356016,0.382751151,0.362725078,0.217505404,0.436356016,I-MF,I-MF,,,
357,0.296646167,0.261569322,0.249439695,0.145669986,0.296646167,I-MF,I-MF,,,
358,0.296646167,0.261569322,0.249439695,0.145669986,0.296646167,I-MF,I-MF,,,
359,0.436356016,0.382751151,0.362725078,0.217505404,0.436356016,I-MF,I-MF,,,
360,0.390200896,0.345265857,0.300882253,0.187755645,0.390200896,I-MF,I-MF,,,
361,0.015307507,0.007462306,0.00495813,0.006615656,0.015307507,I-MF,I-NE,,,
362,0,0,0,0,0,I-MF,I-NE,,,
363,0.036551721,0.045628917,0.034913537,0.014931716,0.045628917,I-MM,I-SE,,,
364,0.036551721,0.045628917,0.034913537,0.014931716,0.045628917,I-MM,I-SE,,,
365,0,0,0,0,0,I-MF,I-NE,,,
366,0.015307507,0.007462306,0.00495813,0.006615656,0.015307507,I-MF,I-NE,,,
367,0.245552948,0.22728128,0.198196502,0.122468277,0.245552948,I-MF,I-MF,,,
368,0.226808047,0.208509439,0.206396213,0.136020273,0.226808047,I-MF,I-MF,,,
369,0.253660459,0.238474939,0.235089517,0.160911807,0.253660459,I-MF,I-MM,,,
370,0.253660459,0.238474939,0.235089517,0.160911807,0.253660459,I-MF,I-MM,,,
371,0.226808047,0.208509439,0.206396213,0.136020273,0.226808047,I-MF,I-MF,,,
372,0.245552948,0.22728128,0.198196502,0.122468277,0.245552948,I-MF,I-MF,,,
373,0.31760382,0.313296344,0.264700447,0.152668322,0.31760382,I-MF,I-MF,,,
374,0.339604875,0.273705663,0.243906538,0.141816715,0.339604875,I-MF,I-MF,,,
375,0.218441031,0.203090596,0.197515118,0.112873893,0.218441031,I-MF,I-MF,,,
376,0.218441031,0.203090596,0.197515118,0.112873893,0.218441031,I-MF,I-MF,,,
377,0.339604875,0.273705663,0.243906538,0.141816715,0.339604875,I-MF,I-MF,,,
378,0.31760382,0.313296344,0.264700447,0.152668322,0.31760382,I-MF,I-MF,,,
379,0.391831054,0.419808293,0.343143244,0.2128542,0.419808293,I-MM,I-MM,,,
380,0.284388107,0.312699276,0.297308191,0.191819821,0.312699276,I-MM,I-MM,,,
381,0.097404142,0.130428428,0.128523155,0.073070737,0.130428428,I-MM,I-SE,,,
382,0.097404142,0.130428428,0.128523155,0.073070737,0.130428428,I-MM,I-SE,,,
383,0.284388107,0.312699276,0.297308191,0.191819821,0.312699276,I-MM,I-MM,,,
384,0.391831054,0.419808293,0.343143244,0.2128542,0.419808293,I-MM,I-MM,,,
385,0.100266473,0.119413578,0.098801825,0.076496355,0.119413578,I-MM,I-MM,,,
386,0.221273191,0.219295412,0.202964024,0.122078264,0.221273191,I-MF,I-MM,,,
387,0.331447398,0.331806317,0.34514481,0.208652791,0.34514481,I-SE,I-SE,,,
388,0.331447398,0.331806317,0.34514481,0.208652791,0.34514481,I-SE,I-MM,,,
389,0.221273191,0.219295412,0.202964024,0.122078264,0.221273191,I-MF,I-MM,,,
390,0.100266473,0.119413578,0.098801825,0.076496355,0.119413578,I-MM,I-MM,,,
391,0.329317031,0.310968065,0.311166659,0.197570536,0.329317031,I-MF,I-MM,,,
392,0.350287011,0.337223877,0.292917363,0.165932936,0.350287011,I-MF,I-MF,,,
393,0.322535721,0.272078903,0.255421168,0.145115179,0.322535721,I-MF,I-MF,,,
394,0.078810048,0.074747997,0.07522414,0.062776879,0.078810048,I-MF,I-NE,,,
395,0.078810048,0.074747997,0.07522414,0.062776879,0.078810048,I-MF,I-MM,,,
396,0.182499212,0.193047565,0.189758721,0.121242887,0.193047565,I-MM,I-SE,,,
397,0.110034787,0.101661442,0.094490003,0.059652291,0.110034787,I-MF,I-MM,,,
398,0.182998206,0.16920907,0.160918399,0.125489919,0.182998206,I-MF,I-NE,,,
399,0.182998206,0.16920907,0.160918399,0.125489919,0.182998206,I-MF,I-NE,,,
400,0.110034787,0.101661442,0.094490003,0.059652291,0.110034787,I-MF,I-MM,,,
401,0.182499212,0.193047565,0.189758721,0.121242887,0.193047565,I-MM,I-SE,,,
402,0.070121563,0.07680024,0.062983703,0.040729034,0.07680024,I-MM,I-NE,,,
403,0.089549377,0.086080635,0.094460196,0.077728101,0.094460196,I-SE,I-NE,,,
404,0.048186196,0.035617738,0.034820201,0.026846081,0.048186196,I-MF,I-NE,,,
405,0.048186196,0.035617738,0.034820201,0.026846081,0.048186196,I-MF,I-NE,,,
406,0.089549377,0.086080635,0.094460196,0.077728101,0.094460196,I-SE,I-SE,,,
407,0.070121563,0.07680024,0.062983703,0.040729034,0.07680024,I-MM,I-SE,,,
408,0.160206429,0.15114673,0.138504879,0.086449815,0.160206429,I-MF,I-SE,,,
409,0.233514715,0.222925886,0.209240946,0.119489189,0.233514715,I-MF,I-MM,,,
410,0.292743553,0.304544099,0.310626507,0.179231929,0.310626507,I-SE,I-MM,,,
411,0.292743553,0.304544099,0.310626507,0.179231929,0.310626507,I-SE,I-MM,,,
412,0.233514715,0.222925886,0.209240946,0.119489189,0.233514715,I-MF,I-MM,,,
413,0.160206429,0.15114673,0.138504879,0.086449815,0.160206429,I-MF,I-SE,,,
414,0.180779817,0.166389048,0.153890384,0.110076974,0.180779817,I-MF,I-MF,,,
415,0.278702267,0.288113919,0.295392887,0.199924193,0.295392887,I-SE,I-MM,,,
416,0.284445452,0.262280234,0.255239056,0.154476365,0.284445452,I-MF,I-MF,,,
417,0.284445452,0.262280234,0.255239056,0.154476365,0.284445452,I-MF,I-MF,,,
418,0.278702267,0.288113919,0.295392887,0.199924193,0.295392887,I-SE,I-MF,,,
419,0.180779817,0.166389048,0.153890384,0.110076974,0.180779817,I-MF,I-MM,,,
420,0.231149081,0.239064099,0.24809614,0.153556563,0.24809614,I-SE,I-MM,,,
421,0.502288667,0.502464308,0.49068633,0.318230525,0.502464308,I-MM,I-MF,,,
422,0.343640404,0.344613829,0.314828283,0.205827858,0.344613829,I-MM,I-MF,,,
423,0.225329558,0.207556701,0.185031939,0.122918175,0.225329558,I-MF,I-MF,,,
424,0.19747334,0.183602204,0.177241023,0.088924944,0.19747334,I-MF,I-MF,,,
425,0.2160564,0.193136426,0.164726448,0.095045172,0.2160564,I-MF,I-MM,,,
426,0.124995743,0.129472837,0.100267595,0.056780523,0.129472837,I-MM,I-MF,,,
427,0.158453691,0.151501179,0.131690811,0.078603693,0.158453691,I-MF,I-MF,,,
428,0.217076558,0.263306033,0.282374799,0.157610425,0.282374799,I-SE,I-MF,,,
429,0.217076558,0.263306033,0.282374799,0.157610425,0.282374799,I-SE,I-MF,,,
430,0.158453691,0.151501179,0.131690811,0.078603693,0.158453691,I-MF,I-MF,,,
431,0.124995743,0.129472837,0.100267595,0.056780523,0.129472837,I-MM,I-MF,,,
432,0.291810522,0.340650442,0.312074406,0.188999101,0.340650442,I-MM,I-MM,,,
433,0.275796306,0.317363401,0.323613067,0.24072794,0.323613067,I-SE,I-MM,,,
434,0.309703995,0.331564508,0.329977111,0.206769555,0.331564508,I-MM,I-MM,,,
435,0.309703995,0.331564508,0.329977111,0.206769555,0.331564508,I-MM,I-MM,,,
436,0.275796306,0.317363401,0.323613067,0.24072794,0.323613067,I-SE,I-SE,,,
437,0.291810522,0.340650442,0.312074406,0.188999101,0.340650442,I-MM,I-MM,,,
438,0.370497793,0.392810864,0.3794111,0.247727854,0.392810864,I-MM,I-MF,,,
439,0.291504036,0.239560316,0.230831777,0.134217938,0.291504036,I-MF,I-MF,,,
440,0.322919405,0.285459932,0.271900108,0.166087554,0.322919405,I-MF,I-MF,,,
441,0.322919405,0.285459932,0.271900108,0.166087554,0.322919405,I-MF,I-MF,,,
442,0.291504036,0.239560316,0.230831777,0.134217938,0.291504036,I-MF,I-MF,,,
443,0.370497793,0.392810864,0.3794111,0.247727854,0.392810864,I-MM,I-MF,,,
444,0.155920642,0.215790951,0.192024803,0.112602233,0.215790951,I-MM,I-MM,,,
445,0.096537875,0.123902956,0.123060879,0.072096894,0.123902956,I-MM,I-SE,,,
446,0.177125792,0.219542592,0.23517686,0.146885529,0.23517686,I-SE,I-SE,,,
447,0.177125792,0.219542592,0.23517686,0.146885529,0.23517686,I-SE,I-SE,,,
448,0.096537875,0.123902956,0.123060879,0.072096894,0.123902956,I-MM,I-NE,,,
449,0.155920642,0.215790951,0.192024803,0.112602233,0.215790951,I-MM,I-MF,,,
450,0.175971443,0.209938141,0.186512803,0.115096496,0.209938141,I-MM,I-MM,,,
451,0.2023764,0.228153036,0.214770181,0.119066177,0.228153036,I-MM,I-MM,,,
452,0.226970599,0.296760094,0.268016911,0.154410204,0.296760094,I-MM,I-SE,,,
453,0.226970599,0.296760094,0.268016911,0.154410204,0.296760094,I-MM,I-MM,,,
454,0.2023764,0.228153036,0.214770181,0.119066177,0.228153036,I-MM,I-MM,,,
455,0.175971443,0.209938141,0.186512803,0.115096496,0.209938141,I-MM,I-MM,,,
456,0.166973995,0.144528488,0.138950061,0.077168786,0.166973995,I-MF,I-NE,,,
457,0.040636561,0.037611249,0.043021695,0.042626846,0.043021695,I-SE,I-NE,,,
458,0.042179034,0.039564272,0.030692759,0.006242591,0.042179034,I-MF,I-SE,,,
459,0.042179034,0.039564272,0.030692759,0.006242591,0.042179034,I-MF,I-SE,,,
460,0.040636561,0.037611249,0.043021695,0.042626846,0.043021695,I-SE,I-NE,,,
461,0.166973995,0.144528488,0.138950061,0.077168786,0.166973995,I-MF,I-NE,,,
462,0.061492695,0.087823084,0.101545434,0.161450389,0.161450389,I-NE,I-NE,,,
463,0.049072804,0.071876283,0.088243985,0.075146985,0.088243985,I-SE,I-NE,,,
464,0.049072804,0.071876283,0.088243985,0.075146985,0.088243985,I-SE,I-NE,,,
465,0.061492695,0.087823084,0.101545434,0.161450389,0.161450389,I-NE,I-NE,,,
466,0.253788689,0.311316904,0.27932443,0.170559895,0.311316904,I-MM,I-SE,,,
467,0.257813545,0.33471529,0.357590424,0.206802969,0.357590424,I-SE,I-MM,,,
468,0.19812164,0.197060324,0.198572961,0.128531435,0.198572961,I-SE,I-MM,,,
469,0.19812164,0.197060324,0.198572961,0.128531435,0.198572961,I-SE,I-MM,,,
470,0.257813545,0.33471529,0.357590424,0.206802969,0.357590424,I-SE,I-MM,,,
471,0.253788689,0.311316904,0.27932443,0.170559895,0.311316904,I-MM,I-MM,,,
472,0.091622757,0.125969511,0.118974339,0.087637037,0.125969511,I-MM,I-NE,,,
473,0,0,0,0,0,I-MF,I-NE,,,
474,0,0,0,0,0,I-MF,I-NE,,,
475,0.091622757,0.125969511,0.118974339,0.087637037,0.125969511,I-MM,I-NE,,,
476,0.139683963,0.205524068,0.188628512,0.120971816,0.205524068,I-MM,I-SE,,,
477,0.138931529,0.187630508,0.166694219,0.112375925,0.187630508,I-MM,I-SE,,,
478,0.0619107,0.074255072,0.060046369,0.033070693,0.074255072,I-MM,I-SE,,,
479,0.0619107,0.074255072,0.060046369,0.033070693,0.074255072,I-MM,I-NE,,,
480,0.138931529,0.187630508,0.166694219,0.112375925,0.187630508,I-MM,I-SE,,,
481,0.139683963,0.205524068,0.188628512,0.120971816,0.205524068,I-MM,I-MM,,,
482,0.191503028,0.197593083,0.171961257,0.102371883,0.197593083,I-MM,I-SE,,,
483,0.234308699,0.264610818,0.27563503,0.169112549,0.27563503,I-SE,I-NE,,,
484,0.317875079,0.30840203,0.297652375,0.17998732,0.317875079,I-MF,I-MM,,,
485,0.317875079,0.30840203,0.297652375,0.17998732,0.317875079,I-MF,I-SE,,,
486,0.234308699,0.264610818,0.27563503,0.169112549,0.27563503,I-SE,I-SE,,,
487,0.191503028,0.197593083,0.171961257,0.102371883,0.197593083,I-MM,I-MM,,,
488,0.33756545,0.391926281,0.33182796,0.198351683,0.391926281,I-MM,I-MF,,,
489,0.358465626,0.411683208,0.392015611,0.249032581,0.411683208,I-MM,I-MM,,,
490,0,0,0,0.00243795,0.00243795,I-NE,I-NE,,,
491,0,0,0,0.00243795,0.00243795,I-NE,I-NE,,,
492,0.358465626,0.411683208,0.392015611,0.249032581,0.411683208,I-MM,I-MM,,,
493,0.33756545,0.391926281,0.33182796,0.198351683,0.391926281,I-MM,I-MM,,,
494,0.321038716,0.316539743,0.281817342,0.169772647,0.321038716,I-MF,I-MF,,,
495,0.263597463,0.276617136,0.28308327,0.184269781,0.28308327,I-SE,I-MF,,,
496,0.159681274,0.127129908,0.116089197,0.063427673,0.159681274,I-MF,I-MF,,,
497,0.159681274,0.127129908,0.116089197,0.063427673,0.159681274,I-MF,I-MF,,,
498,0.263597463,0.276617136,0.28308327,0.184269781,0.28308327,I-SE,I-MF,,,
499,0.321038716,0.316539743,0.281817342,0.169772647,0.321038716,I-MF,I-MF,,,
500,0.051104717,0.055041806,0.057110083,0.042192411,0.057110083,I-SE,I-SE,,,
501,0.153873142,0.154024111,0.174569969,0.117374067,0.174569969,I-SE,I-MM,,,
502,0.103123175,0.099219502,0.103696559,0.070680641,0.103696559,I-SE,I-NE,,,
503,0.103123175,0.099219502,0.103696559,0.070680641,0.103696559,I-SE,I-NE,,,
504,0.153873142,0.154024111,0.174569969,0.117374067,0.174569969,I-SE,I-MM,,,
505,0.051104717,0.055041806,0.057110083,0.042192411,0.057110083,I-SE,I-SE,,,
506,0.330059232,0.367785383,0.379955251,0.219824685,0.379955251,I-SE,I-MF,,,
507,0.244707524,0.246676752,0.244135296,0.149916239,0.246676752,I-MM,I-MF,,,
508,0.308438436,0.329862365,0.303089312,0.190371729,0.329862365,I-MM,I-MF,,,
509,0.180569708,0.215280224,0.193171115,0.117285642,0.215280224,I-MM,I-SE,,,
510,0.259468086,0.265922655,0.257634628,0.210309259,0.265922655,I-MM,I-MM,,,
511,0.180465108,0.199397852,0.205414375,0.120842545,0.205414375,I-SE,I-SE,,,
512,0.180465108,0.199397852,0.205414375,0.120842545,0.205414375,I-SE,I-SE,,,
513,0.259468086,0.265922655,0.257634628,0.210309259,0.265922655,I-MM,I-SE,,,
514,0.180569708,0.215280224,0.193171115,0.117285642,0.215280224,I-MM,I-SE,,,
515,0.216013594,0.186439669,0.165488346,0.089324124,0.216013594,I-MF,I-MF,,,
516,0.391341826,0.360677945,0.346176597,0.228030099,0.391341826,I-MF,I-MF,,,
517,0.347836583,0.316462156,0.296134854,0.206334253,0.347836583,I-MF,I-MF,,,
518,0.347836583,0.316462156,0.296134854,0.206334253,0.347836583,I-MF,I-MF,,,
519,0.391341826,0.360677945,0.346176597,0.228030099,0.391341826,I-MF,I-MF,,,
520,0.216013594,0.186439669,0.165488346,0.089324124,0.216013594,I-MF,I-MF,,,
521,0.155478678,0.141732376,0.138836705,0.131739328,0.155478678,I-MF,I-NE,,,
522,0.099042161,0.097179671,0.110804003,0.091097061,0.110804003,I-SE,I-SE,,,
523,0.099042161,0.097179671,0.110804003,0.091097061,0.110804003,I-SE,I-SE,,,
524,0.155478678,0.141732376,0.138836705,0.131739328,0.155478678,I-MF,I-NE,,,
525,0.291787195,0.325445764,0.303065573,0.213723837,0.325445764,I-MM,I-MF,,,
526,0.311572428,0.301946826,0.298581897,0.2084126,0.311572428,I-MF,I-MF,,,
527,0.400058203,0.380569858,0.362630387,0.214686541,0.400058203,I-MF,I-MF,,,
528,0.400058203,0.380569858,0.362630387,0.214686541,0.400058203,I-MF,I-MF,,,
529,0.311572428,0.301946826,0.298581897,0.2084126,0.311572428,I-MF,I-MF,,,
530,0.291787195,0.325445764,0.303065573,0.213723837,0.325445764,I-MM,I-MF,,,
531,0.265760183,0.267382204,0.241680644,0.160366454,0.267382204,I-MM,I-MF,,,
532,0.357518633,0.311701444,0.294294502,0.177076041,0.357518633,I-MF,I-MF,,,
533,0.361970979,0.333621647,0.3208914,0.193423143,0.361970979,I-MF,I-MF,,,
534,0.361970979,0.333621647,0.3208914,0.193423143,0.361970979,I-MF,I-MF,,,
535,0.357518633,0.311701444,0.294294502,0.177076041,0.357518633,I-MF,I-MF,,,
536,0.265760183,0.267382204,0.241680644,0.160366454,0.267382204,I-MM,I-MF,,,
537,0.135714316,0.18498014,0.196132322,0.151624179,0.196132322,I-SE,I-SE,,,
538,0.04603246,0.066295869,0.076331098,0.063575379,0.076331098,I-SE,I-SE,,,
539,0.235833422,0.235651182,0.218357215,0.094628861,0.235833422,I-MF,I-MF,,,
540,0.235833422,0.235651182,0.218357215,0.094628861,0.235833422,I-MF,I-MM,,,
541,0.04603246,0.066295869,0.076331098,0.063575379,0.076331098,I-SE,I-SE,,,
542,0.135714316,0.18498014,0.196132322,0.151624179,0.196132322,I-SE,I-SE,,,
543,0.277009728,0.269125295,0.241094694,0.140838672,0.277009728,I-MF,I-MM,,,
544,0.250413602,0.21250414,0.199090533,0.111967526,0.250413602,I-MF,I-SE,,,
545,0.277961945,0.265543757,0.264666625,0.143459579,0.277961945,I-MF,I-MM,,,
546,0.277961945,0.265543757,0.264666625,0.143459579,0.277961945,I-MF,I-MM,,,
547,0.250413602,0.21250414,0.199090533,0.111967526,0.250413602,I-MF,I-SE,,,
548,0.277009728,0.269125295,0.241094694,0.140838672,0.277009728,I-MF,I-MM,,,
549,0.284908004,0.248844865,0.237668652,0.144894261,0.284908004,I-MF,I-MF,,,
550,0.331861641,0.309696926,0.306784521,0.199029248,0.331861641,I-MF,I-MF,,,
551,0.421655687,0.435562456,0.400644682,0.257418362,0.435562456,I-MM,I-MF,,,
552,0.17395557,0.209067243,0.191546944,0.122863534,0.209067243,I-MM,I-MM,,,
553,0.247516885,0.283339051,0.287332425,0.207490513,0.287332425,I-SE,I-SE,,,
554,0.181570301,0.220995494,0.195207074,0.116981235,0.220995494,I-MM,I-MM,,,
555,0.181570301,0.220995494,0.195207074,0.116981235,0.220995494,I-MM,I-MM,,,
556,0.247516885,0.283339051,0.287332425,0.207490513,0.287332425,I-SE,I-MM,,,
557,0.17395557,0.209067243,0.191546944,0.122863534,0.209067243,I-MM,I-MM,,,
558,0.330094899,0.355108812,0.368574236,0.206425616,0.368574236,I-SE,I-MM,,,
559,0.250834681,0.300986157,0.276721473,0.172691778,0.300986157,I-MM,I-MM,,,
560,0.305107047,0.291395837,0.26109815,0.152417447,0.305107047,I-MF,I-MF,,,
561,0.305107047,0.291395837,0.26109815,0.152417447,0.305107047,I-MF,I-MM,,,
562,0.250834681,0.300986157,0.276721473,0.172691778,0.300986157,I-MM,I-MM,,,
563,0.330094899,0.355108812,0.368574236,0.206425616,0.368574236,I-SE,I-MF,,,
564,0.228978849,0.282708788,0.280392112,0.189455679,0.282708788,I-MM,I-MM,,,
565,0.152923667,0.171966657,0.182665122,0.125121057,0.182665122,I-SE,I-MM,,,
566,0.148027408,0.19130418,0.199167022,0.116891048,0.199167022,I-SE,I-SE,,,
567,0.148027408,0.19130418,0.199167022,0.116891048,0.199167022,I-SE,I-MM,,,
568,0.152923667,0.171966657,0.182665122,0.125121057,0.182665122,I-SE,I-MM,,,
569,0.228978849,0.282708788,0.280392112,0.189455679,0.282708788,I-MM,I-MM,,,
570,0.243779461,0.253701927,0.246034494,0.126716267,0.253701927,I-MM,I-MM,,,
571,0.241642439,0.288331488,0.244469303,0.172184694,0.288331488,I-MM,I-MF,,,
572,0.249412175,0.242418469,0.233027355,0.158024551,0.249412175,I-MF,I-MF,,,
573,0.249412175,0.242418469,0.233027355,0.158024551,0.249412175,I-MF,I-MF,,,
574,0.241642439,0.288331488,0.244469303,0.172184694,0.288331488,I-MM,I-MF,,,
575,0.243779461,0.253701927,0.246034494,0.126716267,0.253701927,I-MM,I-MM,,,
576,0.214367668,0.187600901,0.157198147,0.101000822,0.214367668,I-MF,I-MF,,,
577,0.340443207,0.297945951,0.279476241,0.181207424,0.340443207,I-MF,I-MF,,,
578,0.263837333,0.231431014,0.2134792,0.115861795,0.263837333,I-MF,I-MF,,,
579,0.263837333,0.231431014,0.2134792,0.115861795,0.263837333,I-MF,I-MF,,,
580,0.340443207,0.297945951,0.279476241,0.181207424,0.340443207,I-MF,I-MF,,,
581,0.214367668,0.187600901,0.157198147,0.101000822,0.214367668,I-MF,I-MF,,,
582,0.279304515,0.32839377,0.290500358,0.164324103,0.32839377,I-MM,I-MF,,,
583,0.315546328,0.370430726,0.361725937,0.22857049,0.370430726,I-MM,I-MM,,,
584,0.132296459,0.137396998,0.121514402,0.047873412,0.137396998,I-MM,I-MM,,,
